FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
492,19073,CA,NPS,SMP,ROADRUNNER, ,,,14,"Red flag day, Santa Ana winds",0.023171764,0.023171799,6,1, ,38.84448084,93.77280113,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.02317
493,19076,CA,NPS,SMP,TOPANGA, ,,,11,Down powerline wire caused. Perim is 0.25ac circle. Size probably overestimated.,0.251648351,0.251648009,6,1, ,113.1255911,1018.384684,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.25037
494,19077,CA,NPS,SMP,OAKMONT, ,,,14,"Cause undet, presumed human behind house. Huge suppression response",0.251638869,0.251639009,6,1, ,113.12346,1018.346314,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.25036
495,19078,CA,NPS,SMP,TEMESCAL, ,,,14,Cause undet. neighbors insist was homeless folks.,2.523163157,2.523159981,6,1, ,358.2090001,10210.87884,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.07027
496,19081,CA, , ,POTRERO 1, ,2015-04-30,2015-04-30,0,Cause = brush clearance,0,0,0,0, ,465.8746454,11105.73569,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,2.74429
497,19083,CA, , ,COUNTRY CLUB, ,2015-07-03,2015-07-03,0,"Cause undet, maybe mower?",0,0,0,0, ,69.13148075,380.3135986,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.0935
498,19084,CA, , ,118 FWY, ,2015-06-04,2015-06-04,0,Undetermined roadside start presumed human.,0,0,0,0, ,452.5587413,16298.21534,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,4.02002
499,19096,CA,CCO,ORC,SAN JUAN, ,2016-11-13,2016-11-13,10,INC #16120347,0,55.27859879,1,1, ,2426.145194,223704.5534,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,55.2786
500,19097,CA,CCO,KRN,FRONTIER, ,2016-06-22,2016-06-22,14,INC #1622654,44.1,44.14659882,1,1, ,2703.557422,178654.9374,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,44.1466
501,19109,CA,CCO,KRN, , ,2016-07-19,2016-07-19,14,INC #1627034,4.5,1.119940042,1,1, ,504.4975882,4532.23252,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,1.07365
502,19110,CA,CCO,KRN,DEER, ,2016-07-01,2016-07-04,14,INC #1624109,1785,1563.430054,1,1, ,17821.69628,6326972.942,0,2016,DEER, , ,CC, , ,7/1/2016,7/10/2016,0,1785,1785,BGT,Undetermined,0,KRN-24109, ,Kern, , , , ,0,0,0,0,2016,0.10148
503,19115,CA,CCO,KRN,TUCKER, ,2016-06-23,2016-06-23,14,INC #1622820,1.25,1.215330005,1,1, ,291.8805092,4918.246754,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,1.21533
504,19171,CA,CCO,ORC,TORTOISE, ,2016-06-03,2016-06-03,14,17 Tortoise Shell Inc # 1658120,19.02,19.04920006,1,1, ,1266.927656,77089.22271,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,1.89284
505,19175,CA,CCO,ORC,TRABUCO, ,2016-09-06,2016-09-07,14,26722 Avery Pkwy by Service rd  Inc # 1672601,98,97.34909821,1,1, ,2597.423835,393957.9151,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,93.45136
506,19212,CA,CCO,LAC,WESTLAKE  FIRE,118511,2016-04-23,2016-04-24,14, ,1.25,1.313689947,1,1, ,491.7578527,5316.318623,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,0.00447
507,19214,CA,CCO,LAC,DALE FIRE,153333,2016-05-28,2016-05-28,14, ,6,4.628250122,7,1, ,1060.425177,18729.88299,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,4.62825
508,19215,CA,CCO,LAC,OLD FIRE,160799,2016-06-04,2016-06-04,2,SMNRA inc # 457,0,465.7810059,1,1, ,11202.14194,1884947.936,0,2016,OLD, , ,LOCAL, , ,6/4/2016,6/10/2016,0,465,465,BG,Undetermined,9,LAC-457, ,Los Angeles, , , , ,1,0,0,10,2016,377.24728
509,19217,CA,CCO,LAC,SAGE FIRE,198015,2016-07-09,2016-07-16,4, ,0,850.8889771,7,1, ,10102.47724,3443426.661,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,188.75933
510,19218,CA,CCO,LAC,TOPANGA FIRE,180879,2016-06-23,2016-06-23,14, ,3.25,0.811291993,1,1, ,356.7591516,3283.182732,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,0.07374
511,19224,CA,CCO,LAC,CALGROVE FIRE,273740,2016-09-20,2016-09-20,14, ,7,7.824629784,1,1, ,982.7941385,31665.16856,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,7.82463
512,19226,CA,CCO,LAC,JOHNSON FIRE,295616,2016-10-11,2016-10-11,14, ,5,101.4960022,7,1, ,4149.689567,410738.9845,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,101.49581
513,19228,CA,CCO,LAC,KAGEL FIRE,303946,2016-10-19,2016-10-19,14, ,0,61.80649948,7,1, ,2349.532014,250122.0352,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,53.64946
514,19229,CA,CCO,LAC,NEWELL FIRE,326026,2016-11-09,2016-11-09,3,LA Co. inc # 852,1,0.58505702,7,1, ,460.4270598,2367.641387,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,0.58506
515,19272,CA,BLM,CDD,CEDAR,009192,2016-07-08,2016-07-08,9, ,10.4,9.225640297,1,1, ,917.3723963,37334.84924,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,0.23702
516,19273,CA,BLM,CND,CHIMNEY,001134,2016-06-01,2016-06-10,14, ,1324,1323.630005,2,1, ,15595.08369,5356530.042,0,2016,CHIMNEY, , ,BLM, , ,6/1/2016,6/7/2016,0,1324,1324,BG,Human,0,CND-1134, ,Tulare, , , , ,0,0,0,0,2016,4.41348
517,19275,CA,BLM,CND,DUTCH,001359,2016-06-18,2016-06-18,14,Kern Co. Inc # INC #1622111,27.1,27.00849915,1,1, ,1746.566272,109299.3918,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,15.48361
518,19276,CA,BLM,CND,ERSKINE,001415,2016-06-23,2016-06-30,14,Kern Co. # 1622831,48007,48008.39844,2,1, ,151614.7,194282899.7,0,2016,ERSKINE, , ,USFS, , ,6/23/2016,7/9/2016,0,48019,48019,BGT,Undetermined,286,CND-1415, ,Kern, , , , ,12,0,2,298,2016,4292.44579
519,19278,CA,BLM,CND,HAVILAH 2,002733,2016-08-27,2016-08-28,14, ,304,303.7999878,1,1, ,6834.981888,1229433.324,0,2016,HAVILA, , ,CC, , ,8/27/2016,8/31/2016,0,304,304,BG,Undetermined,0,KRN-32375, ,Kern, , , , ,0,0,0,0,2016,105.69227
520,19282,CA,CCO,KRN,ONYX,001928,2016-07-13,2016-07-15,15, ,265,266.2380066,1,1, ,9462.697987,1077427.531,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,11.70215
521,19287,CA,CDF,RRU,BRIGSS,084348,2016-07-12,2016-07-15,14, ,173,118.9169998,1,1, ,3496.434166,481241.4471,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,118.50774
522,19289,CA,CDF,RRU,TEMECULA,067665,2016-06-05,2016-06-07,14, ,139,139.9620056,2,1, ,3512.757243,566405.3551,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,0.73545
523,19291,CA,CDF,RRU,EVERGREEN 1,085959,2016-07-16,2016-07-16,14, ,2,2.37609005,1,1, ,511.7120167,9615.709662,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,1.9848
524,19292,CA,CDF,RRU,EVERGREEN 2,104305,2016-08-28,2016-08-28,7,USFS #002618,43,36.15100098,1,1, ,3186.439329,146297.7707,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,22.46291
525,19293,CA,CDF,RRU,BOGART,105125,2016-08-30,2016-09-02,14, ,1470,1458.699951,2,1, ,11636.01384,5903160.799,0,2016,BOGART, , ,CDF, , ,8/30/2016,9/5/2016,1470,0,1470,BG,Undetermined,1,RRU-105125, ,Riverside, , , , ,0,0,0,1,2016,84.68722
526,19304,CA,USF,BDF,BASIN,010449,2016-08-15,2016-08-16,9,FIRESTSAT C_Meth 02 GPS Uncorrected Data,40,36.23270035,4,1, ,2826.156139,146628.455,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,2.4729
527,19306,CA,USF,BDF,KEN,011085,2016-09-03,2016-09-04,9,FIRESTSAT C_Meth 02 GPS Uncorrected Data,20,17.31620026,4,1, ,1544.549196,70075.98783,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,8.77406
528,19307,CA,USF,BDF,PILOT,010205,2016-08-07,,14,FIRESTSAT C_Meth 02 GPS Uncorrected Data,8110,8110.850098,4,1, ,43211.2068,32823464.83,0,2016,PILOT, , ,USFS, , ,8/7/2016,8/16/2016,0,8110,8110,BGT,Undetermined,0,BDF-10205, ,San Berrdino, , , , ,0,0,0,0,2016,50.5143
529,19308,CA,USF,BDF,BLUE CUT,010468,2016-08-16,2016-08-26,9,FIRESTSAT C_Meth 02 GPS Uncorrected Data,36274,36266.69922,4,1, ,129515.2261,146766107.1,0,2016,BLUECUT, , ,USFS, , ,8/16/2016,9/8/2016,0,36274,36274,BGT,Undetermined,321,BDF-10468, ,San Berrdino, , , , ,8,0,0,329,2016,2988.9726
530,19319,CA,USF,SQF,CEDAR,002595,2016-08-16,2016-08-16,9, ,29193,29100.59961,3,1, ,103355.2952,117765782.9,0,2016,CEDAR, , ,USFS, , ,8/16/2016,9/24/2016,0,29322,29322,BT,Undetermined,6,SQF-2595, ,Kern, , , , ,0,0,0,6,2016,360.61515
531,19321,CA,USF,SQF,TULE,002683,2016-08-22,2016-08-22,9,FIRESTSAT C_Meth 02 GPS Uncorrected Data,387,387.5230103,4,1, ,6148.679029,1568248.204,0,2016,TULE, , ,USFS, , ,8/22/2016,8/22/2016,0,395,395,BGT,Undetermined,0,SQF-2683, ,Tulare, , , , ,0,0,0,0,2016,0.23063
532,19322,CA,USF,SQF,MEADOW,003456,2016-10-29,2016-11-25,1, ,4357,4346.279785,3,1, ,24302.91261,17588753.12,0,2016,MEADOW, , ,USFS, , ,10/29/2016,11/22/2016,0,4347,4347,BT,Lightning,0,SQF-3456, ,Tulare, , , , ,0,0,0,0,2016,0.62641
533,19332,CA,USF,ANF,WHEATLAND,001912,2016-05-23,2016-05-25,2,FIRESTSAT C_Meth 20 Digitized Other,130,155.9129944,6,1, ,6896.503377,630957.5267,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,10.49219
534,19334,CA,USF,ANF,FISH,002419,2016-06-20,2016-07-03,9,LAC#177288 FIRESTSAT C_Meth 20 SanGabrielCmplx,4253,4245.790039,6,1, ,34602.74482,17182118.7,0,2016,FISH, , ,USFS, , ,6/20/2016,7/5/2016,0,4253,4253,BG,Human,0,LAC-177288, ,Los Angeles, , , , ,0,0,0,0,2016,159.37805
535,19336,CA,USF,ANF,SAND,003008,2016-07-22,2016-08-07,2,FIRESTSAT C_Meth 20 Digitized Other,41432,41382.89844,6,1, ,100047.2823,167470490,0,2016,SAND, , ,USFS, , ,7/22/2016,8/6/2016,0,41383,41383,BGT,Undetermined,116,ANF-3008, ,Los Angeles, , , , ,20,0,1,136,2016,1925.48688
536,19338,CA,USF,ANF,MAREK,004852,2016-11-14,2016-11-14,2,FIRESTSAT C_Meth 02 GPS Uncorrected Data,43,41.84719849,4,1, ,2864.516425,169349.7839,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,0.0009
537,19340,CA,USF,CNF,FEATHER,002083,2016-07-18,2016-07-20,2,FIRESTSAT C_Meth 20  Alt inc #017022,100,100.0660019,6,1, ,4643.31007,404953.3382,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,0.04536
538,19481,CA,CCO,VNC,LARGO,023828,2016-03-31,2016-03-31,14, ,0,3.214309931,1,1, ,597.8484269,13007.86053,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2016,2.883
539,20104,CA,CCO,VNC,BROOK,00042450,2017-05-23,2017-05-24,14,per walked track,10,10.04380035,1,1, ,1030.825393,40645.89355,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.88911
540,20107,CA,CCO,VNC,PACIFICA,00051791,2017-06-24,2017-06-24,14,GPS track,0,1.158550024,1,1, ,414.1449328,4688.477312,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.00012
541,20108,CA,CCO,VNC,MONTVIEW,00040196,2017-05-15,2017-05-15,14,Rough per description.  waiting for walked GPS tr*,1.7,2.893330097,6,1, ,400.510302,11708.87744,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,1.38427
542,20116,CA,CCO,VNC,FORK,00035362,2017-04-28,2017-04-28,14,Walked track,1.5,1.534440041,1,1, ,697.7077422,6209.639158,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,1.53444
543,20121,CA,CDF,TUU,DINELY,00000286,2017-06-07,2017-06-11,2, ,339,340.5639954,1,1, ,4635.083243,1378212.622,0,2017,DINELY, , ,CDF, , ,6/7/2017,6/10/2017,339,0,339,BG,Equipment Use,0,TUU-286, ,Tulare, , , , ,0,0,0,0,2017,166.72686
544,20227,CA,CDF,RRU,OPERA,00053193,2017-04-30,2017-05-02,14, ,1458,999.6259766,2,1, ,15367.94403,4045343.77,0,2017,OPERA, , ,CDF, , ,4/30/2017,5/2/2017,1350,0,1350,BG,Vehicle,0,RRU-53193, ,Riverside, , , , ,0,0,0,0,2017,143.13011
545,20228,CA,CDF,RRU,ROSE,00094091,2017-07-31,2017-08-03,2,Fed Inc # 00002511,20,188.1239929,1,1, ,5786.059355,761310.5539,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,162.908
546,20230,CA,CDF,RRU,PALMER,00108660,2017-09-02,2017-09-06,9, ,3874,3872.149902,2,1, ,24077.48329,15670042.35,0,2017,PALMER, , ,CDF, , ,9/2/2017,9/9/2017,3800,0,3800,BG,Playing with fire,0,RRU-108660, ,Riverside, , , , ,1,0,0,1,2017,1210.34499
547,20231,CA,CDF,RRU,MIAS,00100198,2017-08-14,2017-08-20,11, ,600,521.0859985,7,1, ,11336.06388,2108758.381,0,2017,MIAS, , ,CDF, , ,8/14/2017,8/18/2017,600,0,600,BG,Electrical power,0,RRU-100591, ,Riverside, , , , ,0,0,0,0,2017,21.62419
548,20232,CA,CDF,RRU,BLAINE,00099747,2017-08-13,2017-08-14,14, ,1500,577.6849976,6,1, ,6610.02207,2337808.502,0,2017,BLAINE, , ,CDF, , ,8/13/2017,8/16/2017,1500,0,1500,BG,Undetermined,0,RRU-99747, ,Riverside, , , , ,46,0,0,46,2017,17.05527
549,20240,CA,CCO,ORC,ROSE,17073018,2017-07-04,2017-07-04,9, ,0,0.179583997,1,1, ,111.2926633,726.7488637,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.17958
550,20242,CA,CCO,ORC,LAGUNA NIGUEL REGIONAL PARK,17085848,2017-08-06,2017-08-06,14, ,0,2.904050112,1,1, ,542.5997431,11752.25723,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.00002
551,20244,CA,CCO,ORC,TRAFALGAR CANYON,17059847,2017-06-01,2017-06-01,14, ,0,0.048501801,1,1, ,62.82472173,196.2798542,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.0485
552,20245,CA,CCO,ORC, ,17096358,2017-09-02,2017-09-02,14, ,0,5.44370985,1,1, ,712.9459249,22029.91701,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,5.15904
553,20251,CA,CCO,ORC,CANYON I,17105068,2017-09-25,2017-10-01,9, ,0,2661.419922,7,1, ,31433.13837,10770365.06,0,2017,CANYON, , ,CC, , ,9/25/2017,10/3/2017,0,2662,2662,BG,Misc,0,ORC-1478, ,Orange, , , , ,7,0,0,7,2017,405.31485
554,20252,CA,CCO,ORC,CANYON II,17110494,2017-10-09,2017-10-17,5, ,9217,9198.030273,7,1, ,46873.46521,37223098.14,0,2017,CANYON 2, , ,CC, , ,10/9/2017,10/17/2017,0,9217,9217,BG,Misc,25,ORC-110494, ,Orange, , , , ,55,0,0,80,2017,956.72303
555,20255,CA,CCO,ORC, ,17113317,2017-10-16,2017-10-16,14, ,0,0.071307398,1,1, ,87.45204167,288.5709747,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.00785
556,20257,CA,CCO,ORC,CREEK,17121768,2017-11-06,2017-11-06,14, ,0,0.150137007,1,1, ,159.7106635,607.5818784,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.15014
557,20261,CA,CCO,ORC,WOOD,17139397,2017-12-20,2017-12-20,14, ,0,0.00949323,1,1, ,36.15921083,38.41773187,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.00949
558,20262,CA,CCO,ORC, ,17140202,2017-12-22,2017-12-22,14, ,0,0.00135689,1,1, ,11.14754577,5.491125851,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.00136
559,20288,CA,CDF,MVU,SUNSHINE COMPLEX,00020524,2017-09-18,2017-09-18,10, ,13,15.96020031,1,1, ,1879.963126,64588.66654,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,10.7894
560,20290,CA,CDF,MVU,LILAC,00024612,2017-12-07,2017-12-24,14, ,4100,4080.610107,1,1, ,37220.33654,16513661.83,0,2017,LILAC 5, , ,CDF, , ,12/7/2017,12/16/2017,4088,0,4088,BG,Undetermined,157,MVU-24612, ,San Diego, , , , ,64,0,0,221,2017,902.30033
561,20291,CA,CDF,MVU,JENNINGS 2,00016909,2017-07-11,2017-07-14,10, ,400,332.5859985,1,1, ,7042.368247,1345929.786,0,2017,JENNINGS 2, , ,CDF, , ,7/11/2017,7/14/2017,400,0,400,BG,Vehicle,0,MVU-16909, ,San Diego, , , , ,0,0,0,0,2017,52.44071
562,20292,CA,CDF,MVU,GREENFIELD,00013857,2017-06-09,2017-06-09,14, ,12,13.0163002,1,1, ,1247.484819,52674.99418,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,7.97266
563,20293,CA,CDF,MVU,GATE,00012098,2017-05-20,2017-05-23,9,"SHOOTING, BLM INC # 7605",1500,1912.910034,1,1, ,13438.68199,7741254.285,0,2017,GATE, , ,CDF, , ,5/20/2017,5/22/2017,2056,0,2056,BG,Undetermined,0,MVU-12098, ,San Diego, , , , ,0,0,0,0,2017,17.9013
564,20347,CA,CCO,LAC,PLACERITA,00187296,2017-06-25,2017-06-26,7, ,0,759.7579956,7,1, ,15646.9371,3074632.896,0,2017,PLACERITA, , ,CC, , ,6/25/2017,6/28/2017,0,760,760,BG,Debris Burning,0,LAC-187296, ,Los Angeles, , , , ,0,0,0,0,2017,640.60412
565,20349,CA,CCO,LAC,STOKES,00191819,2017-06-29,2017-07-02,14, ,40,42.10419846,7,1, ,2183.86658,170389.6345,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.12904
566,20352,CA,CCO,LAC,MULHOLLAND,00147096,2017-05-19,2017-05-19,14, ,7,7.37349987,1,1, ,1128.877268,29839.50024,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,7.3735
567,20353,CA,CCO,LAC,BARN,00157711,2017-05-29,2017-05-29,4, ,3,2.064039946,7,1, ,445.8807255,8352.868801,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,2.06404
568,20355,CA,CCO,LAC,SOUTH,00174063,2017-06-13,2017-06-13,4, ,0,9.50728035,1,1, ,967.0487349,38474.60673,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,9.48951
569,20356,CA,CCO,LAC,WAGON,00184068,2017-06-22,2017-06-22,2, ,0,0.180536002,7,1, ,127.0735473,730.6050625,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.18054
570,20358,CA,CCO,LAC,VISTA,00224040,2017-07-29,2017-07-29,14, ,2,0.555764019,7,1, ,269.5280243,2249.098697,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.55576
571,20365,CA,CCO,LAC,MARTINEZ,00298577,2017-10-05,2017-10-06,7, ,0,0.052476801,1,1, ,69.97398311,212.366248,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.05248
572,20367,CA,CCO,LAC,MEDLEY,00314882,2017-10-21,2017-10-21,14, ,0,0.0277538,1,1, ,50.92787471,112.3156138,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.02775
573,20368,CA,CCO,LAC,TETON,00290730,2017-09-28,2017-09-28,14, ,0,0.301124007,7,1, ,181.4822444,1218.605337,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.30112
574,20369,CA,CCO,LAC,LEONA,00270836,2017-09-09,2017-09-09,11, ,0,0.139296994,1,1, ,112.1350437,563.7149644,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.1393
575,20370,CA,CCO,LAC,ESCONDIDO,00241015,2017-08-13,2017-08-13,14, ,0,65.97260284,1,1, ,2684.107332,266981.8129,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,65.97264
576,20371,CA,CCO,LAC,PARKMOR,00220731,2017-07-25,2017-07-25,14, ,0,1.132040024,1,1, ,266.7076754,4581.218409,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,1.13204
577,20373,CA,CCO,LAC,RODEO,00218382,2017-07-23,2017-07-23,14, ,0,61.10290146,1,1, ,5604.140708,247274.818,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,61.10294
578,20375,CA,CCO,LAC,SIERRA,00255759,2017-08-27,2017-08-28,2, ,0,36.46340179,1,1, ,2264.106409,147562.1953,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,26.91421
579,20376,CA,CCO,LAC,HACIENDA,00338819,2017-11-12,2017-11-12,14, ,1,0.247207999,1,1, ,176.0162333,1000.415072,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.00761
580,20377,CA,CCO,LAC,SKYLINE,00339735,2017-11-13,2017-11-13,2, ,0,0.070163198,1,1, ,125.972249,283.9405799,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.07016
581,20378,CA,CCO,LAC,RAMBLA,00377553,2017-12-18,2017-12-18,2, ,0.21,0.17994,1,1, ,114.3323983,728.1911063,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.17985
582,20379,CA,CCO,LAC,CREEK,00362189,2017-12-05,2017-12-05,14, ,15619,15619.09961,7,1, ,59428.09755,63208443.18,0,2017,CREEK, , ,CC, , ,12/5/2017,12/29/2017,0,15619,15619,B,Undetermined,123,LAC-362189, ,Los Angeles, , , , ,81,0,0,204,2017,2986.59606
583,20380,CA,CCO,LAC,RYE,00362441,2017-12-05,2017-12-13,14, ,6049,6047.720215,7,1, ,35512.55205,24474248.6,0,2017,RYE, , ,CC, , ,12/5/2017,12/15/2017,0,6046,6046,BG,Undetermined,6,LAC-362441, ,Los Angeles, , , , ,3,0,0,9,2017,2122.86256
584,20382,CA,CCO,KRN,HUB,01717619,2017-05-12,2017-05-12,14,CA-KRN-017619,0,30.58589935,1,1, ,1788.216396,123776.8922,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,30.19289
585,20388,CA,CCO,KRN,LAKEWOOD,01738977,2017-09-29,2017-09-29,14, ,0,39.75839996,1,1, ,2576.442043,160896.4047,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,39.31993
586,20389,CA,CCO,KRN,SIERRA,01731881,2017-08-13,2017-08-13,14, ,0,0.780889988,1,1, ,247.9367214,3160.150995,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.78089
587,20391,CA,CCO,KRN,CALGARY,01730675,2017-08-05,2017-08-07,14, ,0,50.46429825,1,1, ,3182.036708,204221.8122,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,50.46431
588,20397,CA,CCO,KRN,MID,01732273,2017-08-15,2017-08-15,14, ,0,0.070416801,1,1, ,91.20487916,284.9667852,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,0.07042
589,20439,CA,BLM,CDD,CHRISTMAS,00010474,2017-07-07,2017-07-07,14, ,0,33.55250168,1,1, ,1486.288645,135781.9594,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,22.62173
590,20459,CA,CDF,TUU,HOGBACK,00000413,2017-07-18,2017-07-18,9, ,59,58.33459854,1,1, ,3481.497859,236071.8454,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,58.33462
591,20461,CA,LRA,LDF,SKIRBALL,00030179,2017-12-06,2017-12-07,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3080139,8,1, ,7285.375934,1502628.654,0,2017,SKIRBALL, , ,LOCAL, , ,12/6/2017,12/17/2017,0,422,422,BG,Campfire,9,LFD-30179, ,Los Angeles, , , , ,13,0,0,22,2017,72.51367
592,20512,CA,USF,SQF,PIER,00002385,2017-08-29,2017-08-30,7, ,36556,36619.39844,6,1, ,90929.93521,148193558.4,0,2017,PIER, , ,USFS, , ,8/29/2017,9/24/2017,0,36556,36556,BT,Misc,2,SQF-2385, ,Tulare, , , , ,0,0,0,2,2017,230.52612
593,20517,CA,USF,SQF,BELL,00001380,2017-06-27,2017-07-01,9,CONT_DATE  based on FIRESTAT Fire Out Date/Time,108,107.2539978,6,1, ,4863.383498,434040.795,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2017,106.97486
