Fire_name_year,Year,Region,Ranger_unit,Ranger_unit2,FIRE_NAME,Start,Contained,DPA,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Incident_number,National_forest,County,County2,County3,Fire_name2,DPA2,Damaged_structures,Firefighter_fatalities,Civilian_fatalities
HOUGH COMPLEX_2013,2013,NA,NA,NA,HOUGH COMPLEX,NA,NA,USFS,NA,513,TB,Lightning,0,PNF-1324,NA,Plumas,NA,NA,NA,NA,0,0,0
GOBBLERS_2013,2013,NA,NA,NA,GOBBLERS,NA,NA,USFS,NA,413,TG,Lightning,0,BDF-11417,NA,San Bernardino,NA,NA,NA,NA,0,0,0
MISSION_2013,2013,NA,NA,NA,MISSION,NA,NA,USFS,NA,4500,BG,Human,0,FHL-2679,NA,Monterey,NA,NA,NA,NA,0,0,0
FISH_2013,2013,NA,NA,NA,FISH,NA,0009-05-20,USFS,NA,2060,T,Lightning,0,SQF-3295,NA,Tulare,NA,NA,NA,NA,0,0,0
WINDY PEAK_2013,2013,NA,NA,NA,WINDY PEAK,NA,NA,USFS,NA,681,TB,Lightning,0,KNP-113,NA,Fresno,NA,NA,NA,NA,0,0,0
DELUZ_2013,2013,NA,NA,NA,DELUZ,0010-05-20,0010-09-20,MIL,NA,2236,BG,Unidentified,0,MCP-3197,NA,San Diego,NA,NA,NA,NA,0,0,0
HIGHGLADE_2013,2013,NA,NA,NA,HIGHGLADE,NA,NA,USFS,NA,305,B,Unidentified,0,MNF-1729,NA,Lake,NA,NA,NA,NA,0,0,0
PFEIFFER_2013,2013,NA,NA,NA,PFEIFFER,NA,NA,USFS,NA,917,B,Unidentified,38,LPF-3810,NA,Monterey,NA,NA,NA,NA,0,0,0
RED_2014,2014,NA,NA,NA,RED,0001-04-20,0001-12-20,CDF,333,NA,TB,Debris Burning,0,HUU-81,NA,Humboldt,NA,NA,NA,NA,0,0,0
PIERCE_2014,2014,NA,NA,NA,PIERCE,NA,NA,Local,NA,350,BG,Arson,0,RRU-27677,NA,Riverside,NA,NA,NA,NA,0,0,0
BERNARDO_2014,2014,NA,NA,NA,BERNARDO,NA,NA,Local,NA,1548,BG,Equipment Use,0,MVU-10055,NA,San Diego,NA,NA,NA,NA,0,0,0
SAN DIEGO COMPLEX_2014,2014,NA,NA,NA,SAN DIEGO COMPLEX,NA,NA,CDF,2438,NA,B,Undetermined,48,MVU-10242,NA,San Diego,NA,NA,NA,NA,5,0,0
HUNTER_2014,2014,NA,NA,NA,HUNTER,NA,0006-04-20,CDF,677,NA,B,Undetermined,3,MMU-8974,NA,Mariposa,NA,NA,NA,NA,0,0,0
59_2014,2014,NA,NA,NA,59,0006-04-20,0006-09-20,CDF,402,NA,G,Vehicle,0,TCU-4987,NA,Tuolumne,NA,NA,NA,NA,0,0,0
GUN CLUB_2014,2014,NA,NA,NA,GUN CLUB,NA,NA,CDF,400,NA,G,Debris Burning,0,MMU-10597,NA,Merced,NA,NA,NA,NA,0,0,0
BUTTS_2014,2014,NA,NA,NA,BUTTS,0007-01-20,0007-10-20,CDF,4300,NA,G,Equipment Use,9,LNU-5333,NA,Napa,NA,NA,NA,NA,0,0,0
MONTICELLO_2014,2014,NA,NA,NA,MONTICELLO,0007-04-20,NA,CDF,6488,NA,G,Human,0,LNU-5465,NA,Yolo,NA,NA,NA,NA,0,0,0
BULLY_2014,2014,NA,NA,NA,BULLY,0007-11-20,NA,CDF,12661,NA,G,Vehicle,18,SHU-6248,NA,Shasta,NA,NA,NA,NA,1,0,1
GUN CLUB_2014,2014,NA,NA,NA,GUN CLUB,NA,0008-02-20,CDF,422,NA,G,Human,0,MMU-12965,NA,Merced,NA,NA,NA,NA,0,0,0
SAND_2014,2014,NA,NA,NA,SAND,NA,0008-03-20,CDF,4240,NA,TB,Vehicle,47,AEU-18237,NA,El Dorado,NA,NA,NA,NA,0,0,0
KELLEY_2014,2014,NA,NA,NA,KELLEY,NA,NA,CDF,1000,NA,GW,Undetermined,0,MMU-13131,NA,Merced,NA,NA,NA,NA,0,0,0
WEB_2014,2014,NA,NA,NA,WEB,NA,NA,CDF,378,NA,TB,Equipment Use,0,BTU-10700,NA,Butte,NA,NA,NA,NA,0,0,0
DAY_2014,2014,NA,NA,NA,DAY,NA,NA,CDF,13153,NA,TB,Lightning,10,LMU-3472,NA,Modoc,NA,NA,NA,NA,0,0,0
LODGE COMPLEX_2014,2014,NA,NA,NA,LODGE COMPLEX,NA,NA,CDF,12535,NA,TB,Lightning,0,MEU-7202,NA,Mendocino,NA,NA,NA,NA,0,0,0
THIRTY ONE 2_2014,2014,NA,NA,NA,THIRTY ONE 2,0008-09-20,0008-09-20,CDF,370,NA,G,Vehicle,0,LNU-6737,NA,Yolo,NA,NA,NA,NA,0,0,0
JUNCTION_2014,2014,NA,NA,NA,JUNCTION,NA,NA,CDF,612,NA,B,Undetermined,47,MMU-14633,NA,Madera,NA,NA,NA,NA,6,0,0
OREGON_2014,2014,NA,NA,NA,OREGON,NA,NA,CDF,461,NA,BG,Vehicle,1,SHU-7763,NA,Trinity,NA,NA,NA,NA,0,0,0
GULCH_2014,2014,NA,NA,NA,GULCH,0009-10-20,NA,CDF,1300,NA,B,Vehicle,4,SHU-8322,NA,Shasta,NA,NA,NA,NA,0,0,0
BLACK_2014,2014,NA,NA,NA,BLACK,NA,NA,CDF,403,NA,B,Equipment Use,11,MEU-8882,NA,Mendocino,NA,NA,NA,NA,0,0,0
COURTNEY_2014,2014,NA,NA,NA,COURTNEY,NA,NA,CDF,320,NA,B,Undetermined,49,MMU-16429,NA,Madera,NA,NA,NA,NA,7,0,0
NELSON_2014,2014,NA,NA,NA,NELSON,NA,NA,CDF,500,NA,G,Electrical power,0,BTU-13428,NA,Butte,NA,NA,NA,NA,0,0,0
APPLEGATE_2014,2014,NA,NA,NA,APPLEGATE,0010-08-20,NA,CDF,459,NA,TB,Undetermined,10,NEU-23454,NA,Placer,NA,NA,NA,NA,0,0,0
CAMPBELL_2014,2014,NA,NA,NA,CAMPBELL,0001-02-20,0001-10-20,USFS,NA,865,TB,Human,0,LNF-27,NA,Tehama,NA,NA,NA,NA,0,0,0
SODA_2014,2014,NA,NA,NA,SODA,NA,NA,USFS,NA,1612,TB,Undetermined,0,SQF-120,NA,Tulare,NA,NA,NA,NA,0,0,0
COLBY_2014,2014,NA,NA,NA,COLBY,NA,NA,USFS,NA,1952,BG,Undetermined,15,ANF-231,NA,Los Angeles,NA,NA,NA,NA,8,0,0
ETIWANDA_2014,2014,NA,NA,NA,ETIWANDA,NA,0005-01-20,USFS,NA,2200,BG,Human,0,BDF-6646,NA,San Bernardino,NA,NA,NA,NA,0,0,0
MIGUELITO_2014,2014,NA,NA,NA,MIGUELITO,NA,NA,Local,NA,632,B,Undetermined,0,SBC-5573,NA,Santa Barbara,NA,NA,NA,NA,0,0,0
POINSETTIA_2014,2014,NA,NA,NA,POINSETTIA,NA,NA,Local,NA,600,B,Undetermined,28,CBD-3777,NA,San Diego,NA,NA,NA,NA,0,0,0
BASILONE COMPLEX_2014,2014,NA,NA,NA,BASILONE COMPLEX,NA,NA,MIL,NA,21240,BG,Undetermined,0,MCP-1363,NA,San Diego,NA,NA,NA,NA,1,0,0
SHIRLEY_2014,2014,NA,NA,NA,SHIRLEY,NA,NA,USFS,NA,2545,TG,Undetermined,4,SQF-1850,NA,Kern,NA,NA,NA,NA,0,0,0
STONY_2014,2014,NA,NA,NA,STONY,NA,NA,MIL,NA,4840,TG,Human,0,FHL-1693,NA,Monterey,NA,NA,NA,NA,0,0,0
LOOP_2014,2014,NA,NA,NA,LOOP,NA,NA,MIL,NA,500,BG,Undetermined,0,FHL-1818,NA,Monterey,NA,NA,NA,NA,0,0,0
MODOC JULY COMPLEX_2014,2014,NA,NA,NA,MODOC JULY COMPLEX,0007-01-20,0007-07-20,USFS,NA,2566,B,Lightning,0,MDF-344,NA,Modoc,NA,NA,NA,NA,0,0,0
NICOLLS_2014,2014,NA,NA,NA,NICOLLS,0007-11-20,NA,USFS,NA,1680,T,Undetermined,0,SQF-2381,NA,Kern,NA,NA,NA,NA,0,0,0
DARK HOLE_2014,2014,NA,NA,NA,DARK HOLE,NA,NA,NPS,NA,1077,TB,Lightning,0,YNP-57,NA,Mariposa,NA,NA,NA,NA,0,0,0
EL PORTAL_2014,2014,NA,NA,NA,EL PORTAL,NA,0008-04-20,NPS,NA,4689,B,Undetermined,2,YNP-83,NA,Mariposa,NA,NA,NA,NA,2,0,0
FRENCH_2014,2014,NA,NA,NA,FRENCH,NA,NA,USFS,NA,13838,TB,Human,0,SNF-1619,NA,Madera,NA,NA,NA,NA,0,0,0
BALD_2014,2014,NA,NA,NA,BALD,NA,NA,USFS,NA,39736,B,Lightning,0,LNF-3479,NA,Shasta,NA,NA,NA,NA,0,0,0
COFFEE COMPLEX_2014,2014,NA,NA,NA,COFFEE COMPLEX,NA,NA,USFS,NA,6258,TB,Lightning,0,SHF-2423,NA,Trinity,NA,NA,NA,NA,0,0,0
KNF BEAVER_2014,2014,NA,NA,NA,KNF BEAVER,NA,NA,USFS,NA,32469,T,Lightning,6,KNF-5497,NA,Siskiyou,NA,NA,NA,NA,0,0,0
LITTLE DEER_2014,2014,NA,NA,NA,LITTLE DEER,NA,0008-11-20,USFS,NA,5503,TB,Lightning,1,KNF-5575,NA,Siskiyou,NA,NA,NA,NA,0,0,0
EILER_2014,2014,NA,NA,NA,EILER,NA,NA,USFS,NA,32416,TB,Undetermined,21,LNF-3502,NA,Shasta,NA,NA,NA,NA,0,0,0
JULY COMPLEX_2014,2014,NA,NA,NA,JULY COMPLEX,0008-03-20,NA,USFS,NA,50042,T,Lightning,2,KNF-5564,NA,Siskiyou,NA,NA,NA,NA,0,0,0
HAPPY CAMP COMPLEX_2014,2014,NA,NA,NA,HAPPY CAMP COMPLEX,NA,NA,USFS,NA,134056,T,Lightning,6,KNF-5956,NA,Siskiyou,NA,NA,NA,NA,2,0,0
MEADOW_2014,2014,NA,NA,NA,MEADOW,NA,NA,NPS,NA,4772,TB,Undetermined,0,YNP-101,NA,Mariposa,NA,NA,NA,NA,0,0,0
WAY_2014,2014,NA,NA,NA,WAY,NA,NA,USFS,NA,4045,TB,Undetermined,12,CND-3148,NA,Kern,NA,NA,NA,NA,4,0,0
SILVERADO_2014,2014,NA,NA,NA,SILVERADO,0009-12-20,NA,USFS,NA,985,B,Undetermined,0,CNF-2873,NA,Orange,NA,NA,NA,NA,0,0,0
KING_2014,2014,NA,NA,NA,KING,NA,0010-09-20,USFS,NA,97717,TB,Human,80,ENF-23461,NA,El Dorado,NA,NA,NA,NA,1,0,0
TRACT 17_2014,2014,NA,NA,NA,TRACT 17,NA,NA,FWS,NA,395,G,Human,0,SWR-1266,NA,Glenn,NA,NA,NA,NA,0,0,0
DOG ROCK_2014,2014,NA,NA,NA,DOG ROCK,0010-07-20,0010-12-20,NPS,NA,311,B,Undetermined,0,YNP-124,NA,Mariposa,NA,NA,NA,NA,0,0,0
ROUND_2015,2015,NA,NA,NA,ROUND,0002-06-20,NA,CDF,7000,NA,B,Undetermined,43,BDU-1662,NA,Inyo,NA,NA,NA,NA,5,0,0
HIGHWAY_2015,2015,NA,NA,NA,HIGHWAY,NA,NA,CDF,1049,NA,TG,Equipment use,0,RRU-44605,NA,Riverside,NA,NA,NA,NA,0,0,0
FOREBAY_2015,2015,NA,NA,NA,FOREBAY,0005-11-20,0005-12-20,CDF,692,NA,G,Vehicle,0,MMU-8812,NA,Merced,NA,NA,NA,NA,0,0,0
CORRINE_2015,2015,NA,NA,NA,CORRINE,NA,NA,CDF,920,NA,TBG,Electrical power,2,MMU-11662,NA,Madera,NA,NA,NA,NA,0,0,0
PARKHILL_2015,2015,NA,NA,NA,PARKHILL,NA,NA,CDF,1791,NA,B,Vehicle,18,SLU-6113,NA,San Luis Obispo,NA,NA,NA,NA,3,0,0
IONE_2015,2015,NA,NA,NA,IONE,0007-02-20,0007-05-20,CDF,357,NA,G,Arson,0,AEU-17193,NA,Sacramento,NA,NA,NA,NA,0,0,0
YORK_2015,2015,NA,NA,NA,YORK,0007-04-20,0007-06-20,CDF,395,NA,G,Lightning,0,SKU-5078,NA,Siskiyou,NA,NA,NA,NA,0,0,0
MCCABE_2015,2015,NA,NA,NA,MCCABE,NA,NA,CDF,1600,NA,G,Lightning,0,MMU-13970,NA,Merced,NA,NA,NA,NA,0,0,0
TRIPLE 3_2015,2015,NA,NA,NA,TRIPLE 3,NA,NA,CDF,430,NA,G,Lightning,0,TUU-383,NA,Tulare,NA,NA,NA,NA,0,0,0
WRAGG_2015,2015,NA,NA,NA,WRAGG,NA,0008-06-20,CDF,8051,NA,B,Vehicle,2,LNU-6678,NA,Napa,NA,NA,NA,NA,5,0,0
LOWELL_2015,2015,NA,NA,NA,LOWELL,NA,0008-12-20,CDF,2304,NA,TG,Undetermined,3,NEU-17851,NA,Nevada,NA,NA,NA,NA,1,0,0
SWEDES_2015,2015,NA,NA,NA,SWEDES,NA,NA,CDF,400,NA,B,Debris Burning,16,BTU-10917,NA,Butte,NA,NA,NA,NA,0,0,0
ROCKY_2015,2015,NA,NA,NA,ROCKY,NA,NA,CDF,69636,NA,TBG,Equipment use,96,LNU-6984,NA,Lake,NA,NA,NA,NA,8,0,0
HUMBOLDT COMPLEX_2015,2015,NA,NA,NA,HUMBOLDT COMPLEX,NA,NA,CDF,4883,NA,T,Lightning,7,HUU-5606,NA,Humboldt,NA,NA,NA,NA,0,0,0
CREEK_2015,2015,NA,NA,NA,CREEK,NA,NA,CDF,1450,NA,G,Vehicle,0,MMU-14907,NA,Merced,NA,NA,NA,NA,0,0,0
JERUSALEM_2015,2015,NA,NA,NA,JERUSALEM,0008-09-20,NA,CDF,25118,NA,B,Undetermined,2,LNU-7410,NA,Lake,NA,NA,NA,NA,0,0,0
ANZA_2015,2015,NA,NA,NA,ANZA,0008-10-20,NA,CDF,500,NA,B,Human,0,RRU-90069,NA,Riverside,NA,NA,NA,NA,0,0,0
CUESTA_2015,2015,NA,NA,NA,CUESTA,NA,0009-03-20,CDF,2446,NA,G,Vehicle,1,SLU-8555,NA,San Luis Obispo,NA,NA,NA,NA,0,0,0
TESLA_2015,2015,NA,NA,NA,TESLA,NA,NA,CDF,2850,NA,G,Undetermined,1,SCU-5524,NA,Alameda,NA,NA,NA,NA,0,0,0
ELK_2015,2015,NA,NA,NA,ELK,0009-02-20,0009-06-20,CDF,700,NA,B,Equipment use,0,LNU-8268,NA,lake,NA,NA,NA,NA,0,0,0
BUTTE_2015,2015,NA,NA,NA,BUTTE,0009-09-20,NA,CDF,70868,NA,TBG,Electrical power,965,AEU-24918,NA,Amador,NA,NA,NA,NA,0,0,2
LUMPKIN_2015,2015,NA,NA,NA,LUMPKIN,0009-11-20,NA,CDF,1040,NA,TB,Arson,0,BTU-13363,NA,Butte,NA,NA,NA,NA,0,0,0
VALLEY_2015,2015,NA,NA,NA,VALLEY,0009-12-20,NA,CDF,76067,NA,TBG,Electrical power,1958,LNU-8670,NA,Lake,NA,NA,NA,NA,93,0,4
TASSAJARA_2015,2015,NA,NA,NA,TASSAJARA,NA,NA,CDF,1068,NA,B,Undetermined,20,BEU-4217,NA,Monterey,NA,NA,NA,NA,1,0,0
MERIDIAN_2015,2015,NA,NA,NA,MERIDIAN,0010-03-20,0010-04-20,CDF,860,NA,G,Equipment use,0,BTU-14554,NA,Butte,NA,NA,NA,NA,0,0,0
CIENAGA_2015,2015,NA,NA,NA,CIENAGA,0010-12-20,NA,CDF,690,NA,TB,Electrical power,0,BEU-4582,NA,San Benito,NA,NA,NA,NA,0,0,0
VAN DYKE_2015,2015,NA,NA,NA,VAN DYKE,0002-06-20,0002-10-20,USFS,NA,509,BG,Undetermined,0,OVD-107,NA,Mono,NA,NA,NA,NA,0,0,0
CARL_2015,2015,NA,NA,NA,CARL,NA,NA,DOD,NA,4000,B,Undetermined,0,MCP-1207,NA,San Diego,NA,NA,NA,NA,0,0,0
MORTAR_2015,2015,NA,NA,NA,MORTAR,NA,NA,DOD,NA,800,B,Undetermined,0,MCP-1210,NA,San Diego,NA,NA,NA,NA,0,0,0
GRENADE_2015,2015,NA,NA,NA,GRENADE,NA,0005-05-20,DOD,NA,2025,B,Undetermined,0,MCP-1212,NA,San Diego,NA,NA,NA,NA,0,0,0
SADDLE_2015,2015,NA,NA,NA,SADDLE,0006-09-20,NA,USFS,NA,1542,TB,Lightning,0,SHF-1371,NA,Trinity,NA,NA,NA,NA,0,0,0
PEANUT_2015,2015,NA,NA,NA,PEANUT,0006-11-20,0006-11-20,DOD,NA,1532,G,Undetermined,0,FHL-001570,NA,Monterey,NA,NA,NA,NA,0,0,0
LAKE_2015,2015,NA,NA,NA,LAKE,NA,0007-05-20,USFS,NA,31359,TB,Undetermined,4,BDF-7894,NA,San Bernardino,NA,NA,NA,NA,0,0,0
SKY_2015,2015,NA,NA,NA,SKY,NA,NA,USFS,NA,500,TB,Vehicle,0,SNF-1058,NA,Madera,NA,NA,NA,NA,0,0,0
CALGROVE_2015,2015,NA,NA,NA,CALGROVE,NA,NA,LAC,NA,415,B,Undetermined,0,LAC-173220,NA,Los Angeles,NA,NA,NA,NA,1,0,0
NORTH_2015,2015,NA,NA,NA,NORTH,NA,NA,USFS,NA,4250,BG,Undetermined,23,BDF-9001,NA,San Bernardino,NA,NA,NA,NA,5,0,0
CABIN_2015,2015,NA,NA,NA,CABIN,NA,0009-05-20,USFS,NA,6980,T,Lightning,0,SQF-2313,NA,Tulare,NA,NA,NA,NA,0,0,0
WILLOW_2015,2015,NA,NA,NA,WILLOW,NA,NA,USFS,NA,5702,T,Undetermined,0,SNF-1689,NA,Madera,NA,NA,NA,NA,0,0,0
FROG_2015,2015,NA,NA,NA,FROG,NA,0008-06-20,USFS,NA,4863,T,Lightning,0,MDF-570,NA,Modoc,NA,NA,NA,NA,0,1,0
RIVER COMPLEX_2015,2015,NA,NA,NA,RIVER COMPLEX,NA,NA,USFS,NA,77081,T,Lightning,0,SHF-2066,NA,Trinity,NA,NA,NA,NA,0,0,0
ROUTE COMPLEX_2015,2015,NA,NA,NA,ROUTE COMPLEX,NA,NA,USFS,NA,35675,T,Lightning,2,SRF-1476,NA,Humboldt,NA,NA,NA,NA,0,0,0
FORK COMPLEX_2015,2015,NA,NA,NA,FORK COMPLEX,NA,NA,USFS,NA,36499,TBG,Undetermined,12,SHF-2067,NA,Trinity,NA,NA,NA,NA,0,0,0
MAD RIVER COMPLEX_2015,2015,NA,NA,NA,MAD RIVER COMPLEX,NA,0009-03-20,USFS,NA,37462,T,Lightning,4,SRF-1433,NA,Trinity,NA,NA,NA,NA,0,0,0
ROUGH_2015,2015,NA,NA,NA,ROUGH,NA,0012-01-20,USFS,NA,151623,TBG,Lightning,4,SNF-1746,NA,Fresno,NA,NA,NA,NA,0,0,0
SOUTH COMPLEX_2015,2015,NA,NA,NA,SOUTH COMPLEX,0008-01-20,0010-01-20,USFS,NA,29416,T,Lightning,3,SHF-2108,NA,Trinity,NA,NA,NA,NA,0,0,0
NICKOWITZ_2015,2015,NA,NA,NA,NICKOWITZ,0008-01-20,NA,USFS,NA,7509,T,Lightning,0,SRF-1470,NA,Del Norte,NA,NA,NA,NA,0,0,0
DODGE_2015,2015,NA,NA,NA,DODGE,0008-03-20,NA,BLM,NA,10570,B,Human,0,NOD-3806,NA,Lassen,NA,NA,NA,NA,0,0,0
GASQUET COMPLEX_2015,2015,NA,NA,NA,GASQUET COMPLEX,NA,NA,USFS,NA,30361,T,Lightning,0,SRF-1488,NA,Del Norte,NA,NA,NA,NA,0,0,0
HORNO_2015,2015,NA,NA,NA,HORNO,NA,NA,DOD,NA,1846,NA,Human,0,MCP-2459,NA,San Diego,NA,NA,NA,NA,0,0,0
CABIN_2015,2015,NA,NA,NA,CABIN,NA,NA,USFS,NA,1723,NA,Undetermined,3,ANF-3611,NA,Los Angeles,NA,NA,NA,NA,0,0,0
WALKER_2015,2015,NA,NA,NA,WALKER,NA,NA,USFS,NA,3676,NA,Undetermined,0,INF-1319,NA,Mono,NA,NA,NA,NA,0,0,0
WARM_2015,2015,NA,NA,NA,WARM,NA,NA,USFS,NA,300,NA,Undetermined,3,ANF-3651,NA,Los Angeles,NA,NA,NA,NA,3,0,0
DEER_2015,2015,NA,NA,NA,DEER,NA,NA,KRN,NA,311,NA,Undetermined,0,KRN-30112,NA,Kern,NA,NA,NA,NA,0,0,0
TENAYA_2015,2015,NA,NA,NA,TENAYA,0009-07-20,NA,USFS,NA,415,NA,Undetermined,0,YNP-123,NA,Mariposa,NA,NA,NA,NA,0,0,0
SOLIMAR_2015,2015,NA,NA,NA,SOLIMAR,NA,NA,VNC,NA,1288,NA,Undetermined,0,VNC-89187,NA,Ventura,NA,NA,NA,NA,0,0,0
METZ_2016,2016,NA,NA,NA,METZ,NA,NA,CDF,3876,NA,BG,Debris Burning,0,BEU-2369,NA,Monterey,NA,NA,NA,NA,0,0,0
BORDER 3_2016,2016,NA,NA,NA,BORDER 3,NA,0007-01-20,CDF,7609,NA,BG,Undetermined,16,MVU-14498,NA,San Diego,NA,NA,NA,NA,3,NA,2
DINOSAUR_2016,2016,NA,NA,NA,DINOSAUR,NA,NA,CDF,1246,NA,G,Vehicle,0,MMU-12363,NA,Merced,NA,NA,NA,NA,0,0,0
RANCHO_2016,2016,NA,NA,NA,RANCHO,NA,NA,CDF,372,NA,G,Vehicle,0,AEU-17670,NA,Sacramento,NA,NA,NA,NA,0,0,0
TRAILHEAD_2016,2016,NA,NA,NA,TRAILHEAD,NA,NA,CDF,5645,NA,BT,Undetermined,0,NEU-15200,NA,Placer,NA,NA,NA,NA,0,0,0
COLYEAR_2016,2016,NA,NA,NA,COLYEAR,NA,0007-06-20,CDF,464,NA,BG,Electrical power,0,TGU-5731,NA,Tehama,NA,NA,NA,NA,0,0,0
CURRY_2016,2016,NA,NA,NA,CURRY,0007-01-20,0007-04-20,CDF,2944,NA,BG,Undetermined,0,FKU-9100,NA,Fresno,NA,NA,NA,NA,0,0,0
DEER_2016,2016,NA,NA,NA,DEER,0007-01-20,0007-10-20,CC,NA,1785,BGT,Undetermined,0,KRN-24109,NA,Kern,NA,NA,NA,NA,0,0,0
APPALOOSA_2016,2016,NA,NA,NA,APPALOOSA,0007-02-20,NA,CDF,310,NA,BGT,Electrical power,1,TCU-6914,NA,Calaveras,NA,NA,NA,NA,0,0,0
FIDDLER_2016,2016,NA,NA,NA,FIDDLER,0007-08-20,0007-09-20,CDF,303,NA,BGT,Arson,1,SHU-6739,NA,Shasta,NA,NA,NA,NA,1,0,0
FORT_2016,2016,NA,NA,NA,FORT,0007-08-20,0007-09-20,CC,NA,554,BG,Undetermined,0,KRN-25390,NA,Kern,NA,NA,NA,NA,0,0,0
SAGE_2016,2016,NA,NA,NA,SAGE,0007-09-20,NA,CC,NA,1100,BGT,Campfire,0,LAC-198015,NA,Los Angeles,NA,NA,NA,NA,2,0,0
PACHECO_2016,2016,NA,NA,NA,PACHECO,0007-12-20,NA,CDF,341,NA,BGT,Equipment use,2,TCU-7341,NA,Calaveras,NA,NA,NA,NA,0,0,0
SOBERANES_2016,2016,NA,NA,NA,SOBERANES,NA,NA,CDF,132127,NA,BGT,Campfire,68,BEU-3422,NA,Monterey,NA,NA,NA,NA,5,1,0
GOOSE_2016,2016,NA,NA,NA,GOOSE,NA,0008-09-20,CDF,2241,NA,BG,Arson,9,FKU-10852,NA,Fresno,NA,NA,NA,NA,1,0,0
99_2016,2016,NA,NA,NA,99,0008-02-20,0008-08-20,CDF,520,NA,G,Playing with fire,0,BTU-11608,NA,Butte,NA,NA,NA,NA,0,0,0
COLD_2016,2016,NA,NA,NA,COLD,0008-02-20,0008-12-20,CDF,5731,NA,BG,Undetermined,2,LNU-7135,NA,Yolo,NA,NA,NA,NA,0,0,0
MINERAL_2016,2016,NA,NA,NA,MINERAL,0008-08-20,NA,CDF,7050,NA,BG,Arson,2,FKU-11358,NA,Fresno,NA,NA,NA,NA,0,0,0
CHIMNEY_2016,2016,NA,NA,NA,CHIMNEY,NA,0009-07-20,CDF,46235,NA,BT,Vehicle,70,SLU-8948,NA,San Luis Obispo,NA,NA,NA,NA,8,0,0
METZ_2016,2016,NA,NA,NA,METZ,NA,NA,CDF,3876,NA,BG,Debris Burning,0,BEU-2369,NA,Monterey,NA,NA,NA,NA,0,0,0
CLAYTON_2016,2016,NA,NA,NA,CLAYTON,NA,0009-03-20,CDF,3929,NA,BG,Arson,300,LNU-7582,NA,Lake,NA,NA,NA,NA,28,0,0
BEALE_2016,2016,NA,NA,NA,BEALE,NA,NA,CDF,389,NA,G,Misc,0,NEU-20037,NA,Yuba,NA,NA,NA,NA,0,0,0
TULLY_2016,2016,NA,NA,NA,TULLY,NA,0009-09-20,CDF,599,NA,BT,Arson,3,HUU-6956,NA,Humboldt,NA,NA,NA,NA,0,0,0
GRADE_2016,2016,NA,NA,NA,GRADE,NA,0009-10-20,CDF,710,NA,BGT,Electrical power,10,SKU-7392,NA,Siskiyou,NA,NA,NA,NA,1,0,0
WILLOW_2016,2016,NA,NA,NA,WILLOW,NA,0009-04-20,CDF,450,NA,BGT,Vehicle,0,TCU-9339,NA,Calaveras,NA,NA,NA,NA,1,0,0
BOGART_2016,2016,NA,NA,NA,BOGART,NA,0009-05-20,CDF,1470,NA,BG,Undetermined,1,RRU-105125,NA,Riverside,NA,NA,NA,NA,0,0,0
RANGE_2016,2016,NA,NA,NA,RANGE,NA,NA,CC,NA,600,BGT,Human,0,KRN-32226,NA,Kern,NA,NA,NA,NA,0,0,0
HAVILA_2016,2016,NA,NA,NA,HAVILA,NA,NA,CC,NA,304,BG,Undetermined,0,KRN-32375,NA,Kern,NA,NA,NA,NA,0,0,0
SADDLE_2016,2016,NA,NA,NA,SADDLE,0009-05-20,NA,CDF,800,NA,BGT,Vehicle,3,BTU-13655,NA,Butte,NA,NA,NA,NA,0,0,0
HOWARD_2016,2016,NA,NA,NA,HOWARD,0009-11-20,NA,CDF,380,NA,BGT,Railroad,0,LMU-4700,NA,Modoc,NA,NA,NA,NA,0,0,0
WILLARD_2016,2016,NA,NA,NA,WILLARD,0009-11-20,0010-12-20,CDF,2575,NA,BGT,Undetermined,7,LMU-4695,NA,Lassen,NA,NA,NA,NA,0,0,0
HOG_2016,2016,NA,NA,NA,HOG,NA,NA,CDF,321,NA,BGT,Electrical power,0,TGU-8080,NA,Tehama,NA,NA,NA,NA,0,0,0
FLAT_2016,2016,NA,NA,NA,FLAT,NA,NA,CC,NA,307,G,Equipment use,0,KRN-35570,NA,Kern,NA,NA,NA,NA,0,0,0
SAWMILL_2016,2016,NA,NA,NA,SAWMILL,NA,0010-01-20,CDF,1547,NA,BG,Undetermined,0,LNU-9129,NA,Sonoma,NA,NA,NA,NA,0,0,0
MARSHES_2016,2016,NA,NA,NA,MARSHES,NA,0010-04-20,CDF,1080,NA,BGT,Vehicle,0,TCU-10403,NA,Tuolumne,NA,NA,NA,NA,0,0,0
LOMA_2016,2016,NA,NA,NA,LOMA,NA,0011-08-20,CDF,4474,NA,BT,Undetermined,28,SCU-6912,NA,Santa Clara,NA,NA,NA,NA,1,0,0
CAMP ROBERTS_2016,2016,NA,NA,NA,CAMP ROBERTS,NA,NA,MIL,NA,3712,G,Undetermined,0,SCU-5280,NA,San Luis Obispo,NA,NA,NA,NA,0,0,0
CHIMNEY_2016,2016,NA,NA,NA,CHIMNEY,0006-01-20,0006-07-20,BLM,NA,1324,BG,Human,0,CND-1134,NA,Tulare,NA,NA,NA,NA,0,0,0
STONY_2016,2016,NA,NA,NA,STONY,0006-02-20,NA,USFS,NA,3000,BG,Undetermined,0,FHL-1475,NA,Monterey,NA,NA,NA,NA,0,0,0
