FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
0,323,CA,BLM,BBD,FLUME,00001725,2005-07-03,2005-07-03,8, ,12,10.17529964,1,1,00001725,947.0080291,41178.1292,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,9.09161
1,326,CA,BLM,BBD,EAGLE,00002712,2005-08-23,2005-08-24,1, ,70,69.65049744,1,1,00002712,3625.273116,281865.5223,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.00789
2,328,CA,BLM,BBD,PENO BLANC,0000B31Y,2005-08-07,2005-08-07,2, ,50,49.6487999,6,1,0000B31Y,2594.33207,200921.7021,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,35.91599
3,333,CA,BLM,BBD,MARSHES,0000BXY8,2005-07-01,2005-07-01,11, ,21,76.29789734,1,1,0000BXY8,3140.873061,308766.6298,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.536
4,335,CA,BLM,CDD,RECHE,00021599,2005-06-29,2005-06-29,14, ,9,9.165630341,1,1,00021599,1149.298219,37091.99768,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,6.25031
5,336,CA,CDF,BDU,PIONEER,00006148,2005-06-19,2005-06-20,14, ,1876,1877.540039,2,1,00006148,15070.73921,7598129.464,0,2005,PIONEER, ,South,OTHER,San Berrdino, ,6/18/2005,6/19/2005,0,1876,1876,GB,Undetermined,0, , , , , , , , ,0,0,0,2005,2.40241
6,349,CA,BLM,CDD,BENT,0000BVS5,2005-06-22,2005-06-22,1, ,78,78.83519745,1,1,0000BVS5,3093.118786,319034.8039,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,54.93166
7,352,CA,BLM,CDD,CLAY RIVER,0000BZK8,2005-07-08,2005-07-08,1, ,121,75.49230194,1,1,0000BZK8,2753.940368,305506.6447,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,60.46219
8,356,CA,CCO,LAC,TOVEY,05141999,2005-07-05,2005-07-08,14, ,1200,983.4730225,1,1,05141999,14377.28374,3979973.97,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,44.70158
9,361,CA,CDF,CDD,POPPET FIRE,00020550,2005-06-16,2005-06-21,18, ,165,220.7700043,2,1,00020550,5894.66492,893424.351,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,21.60745
10,362,CA,CDF,RRU,BELLA,00074829,2005-09-05,2005-09-07,2, ,198,198.5370026,1,1,00074829,5110.848851,803451.3802,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,16.6219
11,363,CA,BLM,NOD,KESWICK,00005631,2005-08-01,2005-08-01,10, ,19,32.32960129,1,1,00005631,1635.64816,130833.2017,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,13.62489
12,365,CA,CDF,NEU,CROSS,00017918,2005-10-14,2005-10-14,2, ,20,21.13120079,1,1,00000691,1534.86782,85514.81899,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,21.13117
13,367,CA,CDF,TGU,HAZEN,00005549,2004-09-05,2004-09-05,4, ,199,196.5970001,7,1,00000203,5407.376084,795599.4562,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,41.07184
14,369,CA,CDF,TGU,MANTON,00005384,2005-08-26,2005-08-29,5, ,1830,1822.22998,3,1,00000113,17170.27374,7374301.731,0,2005,MANTON, ,Cascade,CDF,Tehama-Glenn, ,8/26/2005,8/29/2005,1830,0,1830,B,Vehicle,29, , , , , , , ,1,0,0,30,2005,667.87756
15,371,CA,CDF,TGU,36,00004980,2005-08-10,2005-08-11,4, ,2875,2875.870117,7,1,00000095,18825.58975,11638237.42,0,2005,36-2, ,Cascade,CDF,Tehama-Glenn, ,8/10/2005,8/11/2005,2700,0,2700,W,Equipment use,0, , , , , , , , ,0,0,0,2005,29.55772
16,374,CA,CDF,SLU,HOMESTEAD,00007221,2005-08-25,2005-08-25,2, ,12,11.56869984,1,1,00000329,1000.093462,46816.71748,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,11.56866
17,384,CA,CDF,SLU,DONOVAN,00006114,2005-07-24,2005-07-24,10, ,30,32.04840088,6,1,00000250,1594.410335,129695.2941,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,32.04841
18,385,CA,CDF,SLU,ARROW IC,00004867,2005-06-21,2005-06-21,2, ,33,54.39979935,6,1,00010229,1887.114932,220148.2738,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,7.47165
19,387,CA,CDF,SLU,BLUE,00006590,2005-08-05,2005-08-05,2, ,45,157.1959991,6,1,00000283,3624.40837,636150.2977,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,11.43625
20,394,CA,CDF,MMU,ALTMAN,00014248,2005-07-31,2005-07-31,2, ,24,43.66139984,6,1,00000250,1723.291802,176691.2367,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,43.66136
21,398,CA,CDF,MMU,BUCKEYE,00021667,2005-11-12,2005-11-12,18, ,20,20.03820038,6,1,00000442,1193.298458,81091.56432,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,20.03816
22,417,CA,CDF,MMU,QUARTZ,00013780,2005-07-25,2005-07-27,14, ,550,547.3610229,1,1,00000241,7195.833482,2215089.78,0,2005,QUARTZ, ,Sierra,CDF,Madera-Mariposa, ,7/25/2005,7/27/2005,550,0,550,B,Equipment use,2, , , , , , , , ,0,0,2,2005,124.79175
23,424,CA,CDF,AEU,SERENITY,00014757,2005-09-16,2005-09-16,7, ,28,23.81599998,8,1,00000418,1458.313101,96379.80044,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,23.81597
24,427,CA,CDF,AEU,BRADEN,00015649,2005-09-30,2005-09-30,1, ,15,13.29539967,8,1,00000469,909.6033884,53804.62696,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,13.29541
25,429,CA,CDF,RRU,ELM,00046137,2005-06-02,2005-06-04,14, ,300,271.6539917,2,1,00000783,5273.913942,1099344.982,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.07259
26,430,CA,CDF,RRU,FOX,00054677,2005-07-01,2005-07-01,8, ,15,16.03470039,6,1,00000984,1391.125385,64890.02262,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.04826
27,431,CA,CDF,RRU,HIGHWAY,00042924,2005-05-22,2005-05-23,3, ,50,48.30419922,6,1,00000700,2873.079153,195480.102,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.04105
28,433,CA,CDF,RRU,INDIAN,00037367,2005-05-04,2005-05-04,7, ,25,20.01009941,6,1,00000607,2257.635451,80977.83576,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,20.01006
29,435,CA,CDF,RRU,KNOLL,00033134,2005-04-20,2005-04-20,2, ,50,19.57460022,6,1,00000532,1196.196816,79215.41443,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,19.57456
30,438,CA,CDF,RRU,SAN TIMOTEO,00081558,2005-09-28,2005-09-28,2, ,1100,1014.640015,2,1,00001534,10452.54814,4106104.537,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,6.30117
31,439,CA,CDF,RRU,SANTA,00041648,2005-05-18,2005-05-18,9, ,3,2.331650019,6,1,00000669,474.369012,9435.860674,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.57036
32,441,CA,CDF,RRU,WARREN,00054718,2005-07-01,2005-07-01,2, ,75,72.73020172,6,1,00000985,2415.339932,294328.623,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.02419
33,442,CA,CDF,RRU,WOODHOUSE,00083672,2005-10-05,2005-10-07,6, ,6500,6532.970215,2,1,00001573,26673.49168,26438004.31,0,2005,WOODHOUSE, ,South,CDF,Riverside, ,10/5/2005,10/7/2005,6500,0,6500,B,Railroad,0, , , , , , , , ,0,0,0,2005,30.73183
34,443,CA,BIA,RRU,SOBOBA,00052091,2005-06-22,2005-06-24,9, ,2000,2076.459961,2,1,00000901,16915.72753,8403126.461,0,2005,SOBOBA, ,South,CDF,Riverside, ,6/22/2005,6/24/2005,2000,0,2000,GB,Equipment use,0, , , , , , , , ,0,0,0,2005,7.40325
35,517,CA,CDF,SCU,SIBLEY #2,00002546,,,7, ,0,200.0350037,0,1,00000221,5571.507827,809512.9576,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,42.10618
36,621,CA,CDF,MVU,RIBBONWOOD,00004759,2005-06-26,2005-06-26,8, ,37,35.56259918,1,1,00000351,1925.12213,143916.7574,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,31.66994
37,624,CA,CDF,MVU,PAUMA,00005091,2005-07-05,2005-07-05,14, ,60,65.13990021,1,1,00000404,2712.65417,263611.7556,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.00509
38,628,CA,CDF,MVU,BORDER#26,00005591,2005-07-19,2005-07-19,8, ,35,45.34180069,6,1,00000470,2701.400829,183491.9499,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.22866
39,631,CA,CDF,MVU,MISSION,00006149,2005-08-01,2005-08-01,14, ,20,18.93930054,6,1,00000552,1143.540954,76644.75242,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.00341
40,636,CA,CDF,MVU,RINCON#15,00008273,2005-09-29,2005-09-29,7, ,35,44.80780029,6,1,00000831,2220.580147,181330.6758,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,16.05392
41,637,CA,CDF,MVU,BORDER#48,00008305,2005-09-30,2005-10-01,19, ,265,257.1610107,6,1,00000835,4157.917024,1040693.293,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,18.44688
42,640,CA,CDF,MVU,SPICE,00008761,2005-10-13,2005-10-13,14, ,30,25.27589989,1,1,00000908,1678.412001,102287.9754,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,2.39134
43,643,CA,CDF,MVU,MAZZETTI,00005445,2005-07-15,2005-07-15,7, ,10,8.239789963,8,1,00000449,806.9898991,33345.26772,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,8.08923
44,645,CA,CDF,MVU,RINCON#11,00007736,2005-09-12,2005-09-12,7, ,15,5.67264986,6,1,00000751,752.5387575,22956.41601,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,5.67265
45,656,CA,CDF,SCU,UPRR_FIRE5_,00002797,2005-07-13,2005-07-13,6, ,8,7.93103981,1,1,00000147,800.0455257,32095.77256,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.04035
46,1066,CA,CDF,SCU,TESLA,00002920,2005-07-19,2005-07-20,7, ,6440,6440.359863,2,1,00000171,40293.8458,26063195.42,0,2005,TESLA, ,Coast,CDF,Santa Clara, ,7/19/2005,7/20/2005,6744,0,6744,G,Arson,0, , , , , , , ,1,0,0,1,2005,0.11563
47,1068,CA,LRA,SCU,CON ASSIST 11_DOLAN,00002671,2005-07-05,2005-07-05,7, ,78,77.58129883,1,1,00010331,2799.833693,313960.4943,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,4.29796
48,1069,CA,LRA,SCU,CON ASST 13_DIAMOND,00002685,2005-07-06,2005-07-06,7, ,163,162.6660004,1,1,00010333,5474.789131,658287.2527,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,4.79307
49,1076,CA,CDF,LNU,CLOVER,00006400,2005-09-16,2005-09-19,14, ,751,771.5999756,2,1,00000440,14427.84377,3122555.878,0,2005,CLOVER, ,Coast,CDF,Sonoma-Lake-pa, ,9/16/2005,9/17/2005,751,0,751,WB,Undetermined,1, , , , , , , , ,0,0,1,2005,189.57138
50,1077,CA,CDF,LNU,SPRUCE,00005589,2005-08-21,2005-08-21,2, ,144,153.7200012,2,1,00000351,3134.747171,622082.4469,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,132.77098
51,1079,CA,CDF,LNU,GORDON,00006932,2005-10-02,2005-10-02,9, ,130,193.7680054,6,1,00000496,4160.803606,784151.2712,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,2.8381
52,1092,CA,CDF,BEU,VALLEY FIRE,00003463,2005-09-14,2005-09-14,7, ,26,26.09550095,1,1,00000330,1666.273568,105604.7282,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,26.0955
53,1108,CA,CCO,KRN,SPRING,05018658,2005-07-08,2005-07-10,10, ,828.38,828.3779907,7,1,05018658,9302.702594,3352325.963,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,20.40664
54,1114,CA,CCO,VNC,SCHOOL INCIDENT,05101786,2005-11-18,2005-11-21,11, ,3900,3892.22998,2,1,00000000,20593.44242,15751312.18,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,283.54058
55,1115,CA,LRA,VNC,FREEWAY,00000004,2005-06-29,2005-06-29,10, ,15,14.8586998,1,1,00000004,1965.00827,60131.01282,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,4.05118
56,1122,CA,USF,SRF,GEARY,00000000,2005-09-04,2005-09-08,7, ,175,175.4120026,1,1,00000041,3700.782685,709866.4885,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.92658
57,1123,CA,USF,BDF,THURMAN,00000000,2005-10-05,2005-10-06,10, ,935,938.6619873,7,1,00000167,11837.45085,3798628.676,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.0008
58,1127,CA,USF,SQF,WISHON,00000000,2005-07-27,2005-07-27,9, ,22,39.15750122,1,1,00000035,1588.051621,158464.6244,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.77388
59,1281,CA,CDF,BTU,MUSTY,00008600,1999-08-23,,1, ,0,16757,0,1,00000000,55082.53158,67813374.2,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,15.57398
60,1962,CA,CDF,RRU,GAFFORD,00035197,2004-05-02,2004-05-03,14, ,450,406.006012,8,1,00000667,6698.571754,1643049.391,0,2004,GAFFORD, ,South,CDF,Riverside, ,5/2/2004,5/3/2004,450,0,450,B,Misc,0, , , , , , , , ,0,0,0,2004,122.83615
61,1963,CA,CDF,RRU,LAKEVIEW,00056039,2004-07-13,2004-07-13,14, ,350,360.9060059,8,1,00001180,6064.031173,1460536.706,0,2004,LAKEVIEW, ,South,CDF,Riverside, ,7/13/2004,7/13/2004,350,0,350,B,Misc,2, , , , , , , , ,0,0,2,2004,120.32618
62,1965,CA,CDF,RRU,PLEASURE,00032913,2004-04-25,2004-04-26,14, ,2464,2456.280029,8,1,00000611,14787.23795,9940220.336,0,2004,PLEASURE FIRE, ,South,OTHER,Riverside, ,4/25/2004,4/16/2004,0,2464,2464,B,Vehicle,9, , , , , , , , ,0,0,9,2004,0.47349
63,1990,CA,CDF,BTU,DOE MILL,00008187,1999-08-23,,1, ,0,10856.7998,0,1,00000000,67081.32118,43935709.17,0,1999,DOE MILL, ,Coast,CDF,Butte, ,8/23/1999,8/30/1999,10857,0,10857,GB,Lightning,1, , , , , , , ,0,0,0,1,1999,582.55977
64,1992,CA,CDF,AEU,ORE,00012132,2006-07-16,2006-07-16,10, ,85,85.49669647,1,1,00000317,8861.210331,345992.9882,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2006,84.95156
65,1994,CA,CDF,RRU,VERBENIA,00055439,2004-07-11,2004-07-16,14, ,3833,3831.370117,0,1,00001164,19295.25861,15505007.8,0,2004,VERBENIA, ,South,CDF,Riverside, ,7/11/2004,7/16/2004,3833,0,3833,GTB,Equipment use,0, , , , , , , , ,0,0,0,2004,4.10865
66,2007,CA,USF,SNF,DUMP,00000000,2005-08-01,2005-08-01,9, ,15,22.97629929,6,1,00000017,2109.823096,92981.77895,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,9.19214
67,2010,CA,CDF,BTU,UNION,00008196,1999-08-23,,1, ,0,736.2219849,0,1,00000000,9724.848607,2979383.016,0,1999,UNION, ,Coast,CDF,Butte, ,8/23/1999,8/30/1999,736,0,736,B,Lightning,1, , , , , , , ,0,0,0,1,1999,171.18514
68,2011,CA,CDF,BTU,BLOOMER,00008230,1999-08-23,,1, ,0,2609.669922,0,1,00000000,19893.59321,10560979,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,4.67046
69,2012,CA,CDF,BTU,WOODLAND,00008157,1999-08-23,,1, ,0,995.4180298,0,1,00000000,10326.63508,4028315.07,0,1999,WOODLAND, ,Coast,CDF,Butte, ,8/23/1999,8/28/1999,995,0,995,GB,Lightning,0, , , , , , , ,0,0,0,0,1999,13.17053
70,2024,CA,CDF,BTU,DUNSTONE,00006381,1999-08-23,,1, ,0,277.9129944,0,1,00000000,5207.654685,1124674.981,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,268.84337
71,2025,CA,CDF,BTU,CONCOW,00010476,2000-09-20,,2, ,0,1834.890015,0,1,00000000,17902.34554,7425536.534,0,2000,CONCOW, ,Cascade,CDF,Butte, ,9/19/2000,9/22/2000,1835,0,1835,TB,Equipment use,16, , , , , , , ,2,0,1,18,2000,683.85914
72,2026,CA,CDF,BTU,LARKIN,00005945,2000-06-13,2000-06-14,6, ,475,487.2529907,8,1,00000208,10100.97883,1971843.47,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,29.13422
73,2071,CA,CDF,MVU,SHOCKEY,00000000,1999-10-03,,14, ,0,3284.52002,0,1,00006976,22268.48988,13291970.86,0,1999,SHOCKEY (BORDER 94), ,South,CDF,San Diego, ,10/3/1999,10/5/1999,3885,0,3885,B,Undetermined,3, , , , , , , ,0,0,0,3,1999,3.92721
74,2533,CA,USF,LPF,PIRU,00000000,2003-10-23,2003-10-31,2, ,63720,63726.39844,8,1,00000038,99965.96247,257891609.2,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,715.11726
75,2535,CA,USF,BDF,OLD,00000000,2003-10-25,2003-11-15,7, ,91281,91428,8,1,00000147,180629.2658,369996001.8,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,7522.81042
76,2762,CA,CDF,SCU,PATTERSON,00002223,1996-08-03,,2, ,0,475.1040039,0,1,00000248,8691.693478,1922676.924,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,0.0575
77,2767,CA,USF,LPF,HOPPER,00000000,1997-08-05,1997-08-13,9, ,24797,24797.40039,8,1,00000042,56054.16797,100351454.7,0,1997,HOPPER, ,South,USFS,Los Padres NF, ,8/5/1997,8/13/1997,0,24800,24800, , ,0, , , , , , , , ,0,0,0,1997,1.06015
78,2772,CA,USF,SQF,ERSKIN,00000000,1997-05-19,1997-05-20,2, ,18,45.24129868,8,1,00000021,1670.009082,183084.9833,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,0.08392
79,2813,CA,CDF,SLU,S. OAKGLEN,00003913,1998-09-22,,14, ,0,74.83429718,0,1,00000000,2594.337128,302843.6304,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,6.03486
80,3246,CA,USF,SQF,RIVER,00000000,2005-07-20,2005-07-20,9, ,11.5,11.64449978,1,1,00000025,1028.417791,47123.53061,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.76317
81,3247,CA,USF,SQF,BRECK,00000000,2005-07-29,2005-07-29,9, ,72,74.45400238,1,1,00000058,3209.102558,301304.5683,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,1.28405
82,3248,CA,USF,SQF,KOA,00000000,2005-07-05,2005-07-05,9, ,69,70.52539825,1,1,00000022,3642.031672,285406.1049,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,5.63117
83,3249,CA,USF,SQF,NINE,00000000,2005-07-09,2005-07-10,9, ,1149,1149.689941,1,1,00000023,15106.1302,4652639.346,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,58.68331
84,3255,CA,USF,ANF,ALAMOS,00000000,2005-09-04,2005-09-04,9, ,15,14.92150021,6,1,00000170,2101.371092,60385.06574,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2005,0.59025
85,3299,CA,CCO,KRN,BRECK,00000000,1998-07-08,,7, ,0,4471.509766,0,1,00000000,19037.72983,18095555.27,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,20.79503
86,3300,CA,CDF,MEU,POTTER,00003680,1999-07-23,,2, ,0,18.3682003,0,1,00000154,1010.769821,74333.38268,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,3.329
87,3301,CA,CCO,MRN,NACASIO,00001510,1999-08-28,,14, ,0,55.7983017,0,1,00000000,3005.828318,225807.7206,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,55.7983
88,3302,CA,CDF,RRU,PINE,00051395,1999-08-28,,14, ,0,1618.180054,0,1,00001371,14485.25505,6548555.987,1,1999,PINE, ,South,CDF,Riverside, ,8/29/1999,9/1/1999,1523,0,1523,GB,Undetermined,0, , , , , , , ,0,0,0,0,1999,48.03073
89,3304,CA,USF,SHF,MEGRAM,00000000,1999-08-23,1999-11-03,1, ,124898,125073,8,1,00000123,213906.3851,506150571.9,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,0.51877
90,3305,CA,CDF,SHU,LOWDEN,00000000,1999-07-02,,5, ,0,1945.719971,0,1,00004578,21037.98528,7874065.12,0,1999,LOWDEN, ,Coast,CDF,Shasta-Trinity, ,7/2/1999,7/5/1999,2000,0,2000,T,VMP Burn,23, , , , , , , ,23,0,0,46,1999,945.27268
91,3309,CA,CDF,LNU,RUMSEY,00005994,1999-09-28,,14, ,0,2994.550049,0,1,00000000,17498.88621,12118501.82,0,1999,RUMSEY, ,Coast,CDF,Lake-pa, ,9/28/1999,9/30/1999,3500,0,3500,G,Undetermined,0, , , , , , , ,0,0,0,0,1999,5.02025
92,3310,CA,CDF,LNU,SIXTEEN,00006445,1999-10-16,,7, ,0,37893.10156,0,1,00000000,98732.96442,153347978.2,0,1999,SIXTEEN, ,Coast,CDF,Lake-pa, ,10/16/1999,10/20/1999,40000,0,40000,TWB,Arson,2, , , , , , , ,6,0,0,8,1999,1.65891
93,3609,CA,CCO,SBC,GAVIOTA,00004032,2004-06-05,2004-06-12,1, ,7443,7197.669922,6,1,00004032,31804.23939,29127936.36,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,33.34063
94,3610,CA,CCO,VNC,KOENIGSTEIN INCIDENT,04032497,2004-04-26,2004-04-26,14, ,35,40.23289871,8,1,04032497,1933.656702,162816.7147,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,38.56118
95,3611,CA,CCO,VNC,WENDY INCIDENT,04066772,2004-08-24,2004-08-24,10, ,120,120.9400024,2,1,04066772,4180.326773,489427.6117,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,35.21832
96,3612,CA,CCO,LAC,MUNZ,00183690,2004-09-05,2004-09-06,7, ,267,267.4609985,6,1,00183690,7074.317533,1082374.89,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,266.60124
97,3613,CA,CCO,LAC,FOOTHILL,00146068,2004-07-17,2004-07-25,7, ,5969,5969.52002,6,1,00146068,39921.29718,24157782.3,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,518.26666
98,3614,CA,USF,ANF,CROWN,00000000,2004-07-21,2004-07-25,2, ,11966,11754.2998,8,1,00000092,57790.30653,47567823.85,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,1296.69548
99,3616,CA,CCO,LAC,PINE,00142168,2004-07-12,2004-07-23,9, ,16271,16271.7002,6,1,00142168,91593.19858,65849039.94,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,495.56824
100,3617,CA,CDF,RRU,CERRITO,00035517,2004-05-03,2004-05-07,8, ,16460,16447.40039,8,1,00000681,71811.38971,66560263.58,0,2004,CERRITO FIRE 681, ,South,CDF,Riverside, ,5/3/2004,5/7/2004,16460,0,16460,B,Equipment use,28, , , , , , , , ,0,0,28,2004,1451.35585
101,3619,CA,CDF,RRU,EAGLE,00035190,2004-05-02,2004-05-07,14, ,8831,8946.070313,8,1,00000666,51323.23191,36203479.33,0,2004,EAGLE, ,South,CDF,Riverside, ,5/2/2004,5/7/2004,8831,0,8831,B,Equipment use,41, , , , , , , , ,0,0,41,2004,279.85088
102,5188,CA,CDF,MVU,SLOANE,00007237,1999-10-12,,14, ,0,107.125,0,1,00000000,2567.463618,433517.664,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,82.43835
103,5271,CA,CDF,MVU,PROCTOR,00006889,1999-09-30,,7, ,0,1460.060059,0,1,00000000,11565.36715,5908671.363,0,1999,PROCTOR, ,South,CDF,San Diego, ,9/30/1999,10/1/1999,1200,0,1200,B,Undetermined,0, , , , , , , ,0,0,0,0,1999,15.70016
104,5272,CA,CDF,MVU,SHELTER,00000000,1999-04-27,,2, ,0,137.0339966,0,1,00000000,4096.981221,554555.7958,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,1.88007
105,5273,CA,CDF,MVU,CAMPO,00005740,1999-08-22,,14, ,0,864.4910278,0,1,00000000,9776.277544,3498469.712,0,1999,CAMPO, ,South,CDF,San Diego, ,8/21/1999,8/22/1999,1106,0,1106,B,Undetermined,0, , , , , , , ,0,0,0,0,1999,63.56388
106,5419,CA,CDF,MVU,BANNER,00001304,1999-03-01,,10, ,0,7.065579891,0,1,00000000,1331.618183,28593.39687,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,2.42094
