FID,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,OBJECTID_1,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,Damaged__1
8240,17792,2014,CA,CDF,MMU,JUNCTION FIRE,014633,2014-08-18,2014-08-25,14, ,0,612.1560059,1,1, ,12450.57241,2477305.953,17792,0,2014,JUNCTION, , ,CDF, , ,8/18/2014,8/25/2014,612,0,612,B,Undetermined,47,MMU-14633, ,Madera, , , , ,6,0,0,53,6
8241,17793,2014,CA,CDF,MMU,BRIDGE FIRE,015818,2014-09-05,2014-09-14,10, ,0,270.0610046,1,1, ,6975.533394,1092898.863,17793,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8242,17794,2014,CA,CCO,SBC,MIGUELITO,005573,2014-05-13,2014-05-19,11,tree branches blown into power lines,632,631.8140259,1,1, ,10840.00677,2556859.377,17794,0,2014,MIGUELITO, , ,Local, , ,5/13/2014,5/16/2014,0,632,632,B,Undetermined,0,SBC-5573, ,Santa Barbara, , , , ,0,0,0,0,0
8243,17795,2014,CA,CDF,BEU,ENCINAL,001099,2014-03-19,2014-03-19,18, ,200,190.401001,7,1, ,5056.361472,770526.2937,17795,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8244,17796,2014,CA,CDF,BEU,SAN LUCAS,001631,2014-04-30,2014-05-02,18, ,42,55.3362999,1,1, ,2930.853899,223937.8927,17796,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8245,17797,2014,CA,CDF,LNU,MONTICELLO,005465,2014-07-04,2014-07-12,14, ,0,6599.390137,3,1, ,29922.06628,26706772.09,17797,0,2014,MONTICELLO, , ,CDF, , ,7/4/2014,7/13/2014,6488,0,6488,G,Human,0,LNU-5465, ,Yolo, , , , ,0,0,0,0,0
8246,17798,2014,CA,CDF,LNU,SARATOGA,007692,2014-09-03,2014-09-03,14, ,0,87.80220032,2,1, ,3014.978385,355322.8072,17798,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8247,17799,2014,CA,CDF,LNU,NORMAN,004594,2014-06-12,2014-06-12,14, ,0,68.17539978,2,1, ,2884.062413,275896.1279,17799,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8248,17800,2014,CA,CDF,LNU,BOTTLE,003603,2014-04-29,2014-04-29,14, ,0,20.53580093,2,1, ,1292.472511,83105.24027,17800,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8249,17801,2014,CA,CDF,LNU,PUTAH,004421,2014-06-08,2014-06-08,14, ,0,11.1012001,5,1, ,1432.84155,44924.96702,17801,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8250,17802,2014,CA,CDF,LNU,31,006737,2014-08-09,2014-08-09,14, ,0,367.9899902,2,1, ,5898.959826,1489203.016,17802,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8251,17803,2014,CA,CDF,LNU,SHADY,005080,2014-06-24,2014-06-24,14, ,0,21.58160019,5,1, ,1564.139904,87337.55819,17803,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8252,17804,2014,CA,CDF,LNU,LAKEVIEW,005991,2014-07-20,2014-07-20,14, ,0,24.1364994,6,1, ,1231.451262,97677.01824,17804,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8253,17805,2014,CA,CDF,LNU,ESPARTO,004733,2014-06-14,2014-06-16,14, ,0,28.56150055,6,1, ,1376.213959,115584.3543,17805,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8254,17806,2014,CA,USF,ANF,COLBY,000231,2014-01-16,2014-01-21,4,LAC #014099,1980,1951.890015,7,1, ,22244.42221,7899029.688,17806,0,2014,COLBY, , ,USFS, , ,1/16/2014,1/24/2014,0,1952,1952,BG,Undetermined,15,ANF-231, ,Los Angeles, , , , ,8,0,0,23,8
8255,17807,2014,CA,USF,ANF,TECOLOTE,004034,2014-08-17,2014-09-14,9,<Null>,295,268.8590088,4,1, ,4860.116276,1088033.203,17807,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8256,17808,2014,CA,USF,ANF,SHOEMAKER,003975,2014-08-14,2014-09-14,1,<Null>,190,190.0579987,7,1, ,3547.873693,769139.211,17808,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8257,17809,2014,CA,USF,CNF,VIEWPOINT,001190,2014-05-03,2014-05-03,9,<Null>,9,17.4647007,1,1, ,1504.878582,70677.20301,17809,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8258,17810,2014,CA,USF,CNF,GUN,000599,2014-03-08,2014-03-09,9,<Null>,270,270.0750122,1,1, ,7965.193936,1092953.856,17810,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8259,17811,2014,CA,USF,CNF,SILVERADO,002873,2014-09-12,2014-09-21,9,<Null>,959,959.0130005,3,1, ,10732.88195,3880987.626,17811,0,2014,SILVERADO, , ,USFS, , ,9/12/2014,9/20/2014,0,985,985,B,Undetermined,0,CNF-2873, ,Orange, , , , ,0,0,0,0,0
8260,17812,2014,CA,USF,ENF,KING,023461,2014-09-13,2014-10-10,7,<Null>,97717,97684.5,3,1, ,283242.4647,395315329.7,17812,0,2014,KING, , ,USFS, , ,9/13/2014,10/9/2014,0,97717,97717,TB,Human,80,ENF-23461, ,El Dorado, , , , ,1,0,0,81,1
8261,17813,2014,CA,USF,ENF,IRENE,023424,2014-09-14,2014-09-23,1, ,94,94.21659851,1,1, ,4999.942461,381280.9694,17813,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8262,17814,2014,CA,USF,INF,BALL MOUNTAIN,001387,2014-09-21,2014-11-10,1,<Null>,24,24.90850067,6,1, ,1246.45378,100800.9258,17814,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8263,17815,2014,CA,USF,INF,JUNE,001351,2014-09-16,2014-09-26,2,<Null>,45.47,45.36809921,3,1, ,2734.283239,183598.1011,17815,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8264,17816,2014,CA,USF,TMU,CASCADE,001897,2014-09-28,2014-10-02,4,<Null>,26,21.70499992,1,1, ,2687.282832,87837.02926,17816,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8265,17817,2014,CA,USF,LNF,CAMPBELL,000027,2014-01-02,2014-01-10,4,<Null>,865,864.9470215,1,1, ,12197.11182,3500315.668,17817,0,2014,CAMPBELL, , ,USFS, , ,1/2/2014,1/10/2014,0,865,865,TB,Human,0,LNF-27, ,Tehama, , , , ,0,0,0,0,0
8266,17818,2014,CA,USF,LNF,BALD,003479,2014-07-30,2014-08-15,1,<Null>,39751,39752.19922,7,1, ,87227.37241,160871423.8,17818,0,2014,BALD, , ,USFS, , ,7/30/2014,8/16/2014,0,39736,39736,B,Lightning,0,LNF-3479, ,Shasta, , , , ,0,0,0,0,0
8267,17819,2014,CA,USF,LNF,EILER,003502,2014-07-31,2014-08-24,9,<Null>,47958,31995.19922,8,1, ,99241.71396,129480055.7,17819,0,2014,EILER, , ,USFS, , ,7/31/2014,8/24/2014,0,32416,32416,TB,Undetermined,21,LNF-3502, ,Shasta, , , , ,0,0,0,21,0
8268,17820,2014,CA,USF,MDF,HOWARDS,000143,2014-05-01,2014-06-04,6, ,45,44.96089935,1,1, ,2071.771739,181950.4225,17820,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8269,17821,2014,CA,USF,MDF,DOBIE,000332,2014-07-01,2014-07-02,1,<Null>,456,456.0100098,1,1, ,10374.59839,1845407.136,17821,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8270,17822,2014,CA,USF,MDF,NORTHERN,000335,2014-07-02,2014-07-03,1,<Null>,117,117.4049988,1,1, ,5477.859956,475119.3039,17822,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8271,17823,2014,CA,USF,MDF,LAKE,000342,2014-07-02,2014-07-04,1,<Null>,75,58.10079956,1,1, ,3920.580677,235125.7421,17823,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8272,17824,2014,CA,USF,MDF,DALTON,000347,2014-07-01,2014-08-20,1,<Null>,641,641.46698,1,1, ,18759.91201,2595924.75,17824,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8273,17825,2014,CA,USF,MDF,GULCH,000357,2014-07-03,2014-08-01,6,Merged with GULCH2 #0358,1396,1397.349976,1,1, ,19888.09678,5654870.191,17825,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8274,17826,2014,CA,USF,MDF,GULCH3,000359,2014-07-03,2014-08-01,6,<Null>,58,58.04029846,1,1, ,2552.701605,234880.7584,17826,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8275,17827,2014,CA,USF,MDF,GULCH4,000360,2014-07-03,2014-08-01,6,<Null>,15,14.74370003,1,1, ,1221.963269,59665.83604,17827,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8276,17828,2014,CA,USF,MDF,LITTLE,000795,2014-08-12,2014-09-18,1,<Null>,101,100.7249985,1,1, ,3099.416213,407617.6455,17828,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8277,17829,2014,CA,USF,MDF,MUD,000481,2014-07-20,2014-08-01,1, ,15,14.85620022,1,1, ,1161.079952,60120.77175,17829,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8278,17830,2014,CA,USF,PNF,CHANCE,001223,2014-07-17,2014-07-18,1, ,28.3,28.61420059,4,1, ,1365.182629,115797.5632,17830,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8279,17831,2014,CA,USF,SQF,SHIRLEY,001850,2014-06-13,2014-06-13,9,COUNTY #1418812,2545,2546.159912,8,1, ,21111.50109,10303963.2,17831,0,2014,SHIRLEY, , ,USFS, , ,6/13/2014,6/21/2014,0,2545,2545,TG,Undetermined,4,SQF-1850, ,Kern, , , , ,0,0,0,4,0
8280,17832,2014,CA,USF,SQF,NICOLLS,002381,2014-07-11,2014-07-11,9,<Null>,1680,1679.219971,8,1, ,15372.85877,6795549.549,17832,0,2014,NICOLLS, , ,USFS, , ,7/11/2014,7/19/2014,0,1680,1680,T,Undetermined,0,SQF-2381, ,Kern, , , , ,0,0,0,0,0
8281,17833,2014,CA,USF,SQF,RANCH,002142,2014-07-01,2014-07-01,9,County #14021074 county says coll by air,70,69.25119781,8,1, ,2642.335482,280249.4769,17833,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8282,17834,2014,CA,USF,SQF,SODA,000120,2014-01-13,2014-03-22,9, ,1435,1423.22998,8,1, ,20040.5759,5759614.202,17834,0,2014,SODA, , ,USFS, , ,1/14/2014,4/19/2014,0,1612,1612,TB,Undetermined,0,SQF-120, ,Tulare, , , , ,0,0,0,0,0
8283,17835,2014,CA,USF,SHF,COFFEE,002410,2014-07-29,2014-10-30,1,<Null>,6251,6181.77002,8,1, ,26740.66383,25016747.76,17835,0,2014,COFFEE COMPLEX, , ,USFS, , ,7/30/2014,8/31/2014,0,6258,6258,TB,Lightning,0,SHF-2423, ,Trinity, , , , ,0,0,0,0,0
8284,17836,2014,CA,USF,SHF,DEER,002946,2014-09-23,2014-10-21,1,<Null>,13.6,13.46689987,8,1, ,2104.090579,54498.6596,17836,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8285,17837,2014,CA,USF,SHF,WEST,001891,2014-07-01,2014-07-09,9,<Null>,15,14.3046999,8,1, ,1657.998468,57889.21059,17837,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8286,17838,2014,CA,USF,SHF,LAKIN,002184,2014-07-15,2014-07-29,1,<Null>,18,17.33460045,1,1, ,1933.718434,70150.58337,17838,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8287,17839,2014,CA,USF,SHF,RAYS,002419,2014-07-28,2014-10-15,1,July Complex #5564,21,20.83399963,8,1, ,1783.193995,84312.19215,17839,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8288,17840,2014,CA,USF,SHF,SODA,001103,2014-04-19,2014-05-09,5,<Null>,8.3,10.93430042,1,1, ,933.7383503,44249.50587,17840,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8289,17841,2014,CA,USF,SNF,FRENCH,001619,2014-07-27,2014-08-18,4,<Null>,13837,13831.59961,3,1, ,59040.41317,55974656.31,17841,0,2014,FRENCH, , ,USFS, , ,7/28/2014,8/18/2014,0,13838,13838,TB,Human,0,SNF-1619, ,Madera, , , , ,0,0,0,0,0
8290,17842,2014,CA,USF,SNF,BALD ROCK,000059,2014-01-11,2014-02-10,9,<Null>,13.5,13.86590004,1,1, ,1330.786401,56113.19333,17842,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8291,17843,2014,CA,USF,STF,MONTGOMERY,003543,2014-09-06,2014-09-11,3, ,76,78.5318985,1,1,00003543,3587.486857,317807.4914,17843,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8292,17844,2014,CA,USF,TNF,WALKER,001611,2014-09-10,2014-10-12,9, ,12.3,12.36419964,1,1, ,1361.258083,50036.22749,17844,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8293,17845,2014,CA,USF,TNF,HIRSCHDALE,001411,2014-08-18,2014-11-02,9, ,83,81.86260223,1,1, ,2978.240938,331286.272,17845,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8294,17846,2014,CA,USF,TNF,ELEPHANT,001217,2014-07-29,2014-08-07,1, ,22,21.23310089,1,1, ,1308.751542,85927.11606,17846,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8295,17847,2014,CA,USF,TNF,HARDING,001215,2014-07-29,2014-11-03,1, ,63,63.13339996,1,1, ,4595.546725,255491.8047,17847,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8296,17848,2014,CA,USF,BDF,EAGLE CANYON,013502,2014-10-12,2014-10-12,4, ,9.8,10.99209976,4,1, ,1818.291874,44483.50228,17848,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8297,17849,2014,CA,USF,KNF,LITTLE DEER,005575,2014-07-30,2014-08-12,1,<Null>,5498,5499.709961,8,1, ,25167.70375,22256522.29,17849,0,2014,LITTLE DEER, , ,USFS, , ,7/31/2014,8/11/2014,0,5503,5503,TB,Lightning,1,KNF-5575, ,Siskiyou, , , , ,0,0,0,1,0
8298,17850,2014,CA,USF,KNF,BEAVER,005497,2014-07-30,2014-10-08,1,Merged with Cleghorn #5496,32496,32493.40039,7,1, ,137501.8145,131496109.6,17850,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8299,17851,2014,CA,USF,KNF,LEEF,005443,2014-07-29,2014-07-29,1,July Complex #5564,17,16.63960075,8,1, ,1904.285811,67338.13167,17851,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8300,17852,2014,CA,USF,KNF,LOG,005514,2014-07-30,2014-08-28,1,July Complex #5564,3632,3636.850098,8,1, ,23498.81762,14717822.98,17852,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8301,17853,2014,CA,USF,KNF,WHITES,005511,2014-07-30,2014-09-25,1,July Complex #5564,33758,33794.39844,8,1, ,131814.3767,136761230.8,17853,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8302,17854,2014,CA,USF,KNF,JACKSON,006001,2014-08-11,2014-08-14,1,Happy Camp Complex #5956,28,28.74290085,8,1, ,2127.178615,116318.2893,17854,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8303,17855,2014,CA,USF,KNF,SUTCLIFFE,006004,2014-08-11,2014-08-14,1,Happy Camp Complex #5956,27,26.32589912,8,1, ,1489.360969,106536.9965,17855,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8304,17856,2014,CA,USF,KNF,TIMS,006009,2014-08-11,2014-08-12,1,Happy Camp Complex #5956,13,13.16800022,8,1, ,1052.92854,53288.97809,17856,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8305,17857,2014,CA,USF,KNF,THOMPSON,006011,2014-08-11,2014-08-14,1,Happy Camp Complex #5956,17,16.55260086,8,1, ,1230.453027,66986.06776,17857,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8306,17858,2014,CA,USF,KNF,KEMPER,006010,2014-08-11,2014-08-29,1,Happy Camp Complex #5956,185,173.4600067,8,1, ,4714.200861,701969.6978,17858,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8307,17859,2014,CA,USF,KNF,FRYING PAN,006008,2014-08-11,2014-09-30,1,Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man,133284.2,133177,3,1, ,300331.1584,538949738.2,17859,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8308,17860,2014,CA,FWS,KRR,CORCORAN,003127,2014-08-17,2014-08-17,14,UNIT ID: KRR   JCS5,117,116.9589996,1,1, ,3736.240671,473315.1433,17860,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8309,17861,2014,CA,BLM,BBD,CONWAY,001333,2014-09-16,2014-09-22,10, ,47,46.14300156,1,1, ,2153.28783,186734.1496,17861,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8310,17862,2014,CA,BLM,BBD,BODIE,000961,2014-07-18,2014-07-23,1, ,93,93.0460968,7,1, ,3788.19029,376544.3198,17862,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8311,17863,2014,CA,BLM,CDD,BAILEY,007773,2014-05-30,2014-05-31,10, ,24.4,23.44720078,1,1, ,2344.457707,94887.47946,17863,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8312,17864,2014,CA,BLM,CDD,SANDY VALLEY,008601,2014-06-18,2014-06-21,14, ,25.5,21.24259949,1,1, ,2383.691873,85965.64932,17864,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8313,17865,2014,CA,CDF,MVU,JACUMBA,009433,2014-05-05,2014-05-06,10,BLM # 006866,29.9,26.6644001,1,1, ,2593.483418,107907.1896,17865,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8314,17866,2014,CA,BLM,CDD,CONTOUR,005932,2014-06-06,2014-06-06,9,Shooting,11,9.497059822,1,1, ,866.2656703,38433.24175,17866,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8315,17867,2014,CA,BLM,CDD,MINE,003195,2014-02-17,2014-02-17,9,Shooting,21.6,19.09399986,1,1, ,1273.346204,77270.60402,17867,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8316,17868,2014,NV,BLM,NOD,MALT,003320,2014-07-23,2014-07-28,1, ,1054,1062.859985,2,1, ,12624.61843,4301258.143,17868,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8317,17869,2014,NV,BLM,NOD,COLEMAN,002798,2014-07-01,2014-08-22,1,<Null>,15233,15242.90039,2,1, ,76307.42057,61685698.31,17869,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8318,17870,2014,CA,CDF,NEU,PFE,014937,2014-07-04,2014-07-04,7,5 Res Structures Damages 1 Res Structure Destroyed,5,7.304959774,1,1, ,789.3777752,29562.12395,17870,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8319,17871,2014,CA,CDF,NEU,BREWER,021381,2014-09-12,2014-09-12,14, ,16,16.12220001,1,1, ,1526.070115,65244.19172,17871,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8320,17872,2014,CA,CDF,NEU,APPLEGATE,023454,2014-10-08,2014-10-08,14,6 Res Destroyed 4 Outbuilding Destroyed,459,458.9750061,1,1, ,12858.91846,1857407.809,17872,0,2014,APPLEGATE, , ,CDF, , ,10/8/2014,10/22/2014,459,0,459,TB,Undetermined,10,NEU-23454, ,Placer, , , , ,0,0,0,10,0
8321,17873,2014,CA,CDF,NEU,BREWER,001732,2014-01-22,2014-01-22,10,Fed inc# 21381,120,104.1800003,1,1, ,3792.452489,421603.2866,17873,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8322,17874,2014,CA,CDF,NEU,REEDY,000131,2014-01-02,2014-01-02,5, ,10,10.9829998,4,1, ,1204.343083,44446.74397,17874,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8323,17875,2014,CA,CDF,NEU,DOGBAR,021381,2014-09-13,2014-09-13,14,2 Res Destroyed 3 Outbuildings Destroyed,155,248.0789948,1,1, ,8210.064707,1003939.208,17875,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8324,17876,2014,CA,DOD,MCP,TOMAHAWK- BASILONE COMPLEX,001363,2014-05-19,,0,Basilone Complex,0,5365.310059,8,1, ,34819.44207,21712643.89,17876,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8325,17877,2014,CA,DOD,MCP,PULGAS-BASILONE COMPLEX,001363,2014-05-19,,0,Basilone Complex,0,15186.09961,8,1, ,56943.4258,61456137.55,17877,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8326,17878,2014,CA,DOD,MCP,COMBAT-BASILONE COMPLEX,001363,2014-05-19,,0,Basilone Complex,0,1457.189941,8,1, ,13508.03627,5897018.836,17878,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8327,17879,2014,CA,CDF,MVU,BANNER,014049,2014-07-03,2014-07-06,14, ,217,177.7859955,1,1, ,5076.778407,719473.0823,17879,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8328,17880,2014,CA,CDF,MVU,HIGHWAY,010173,2014-05-14,2014-05-19,14,<Null>,438,441.0280151,1,1, ,8271.756379,1784778.379,17880,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8329,17881,2014,CA,CDF,MVU,BORDER_8,017305,2014-08-16,2014-08-17,9, ,20,12.00290012,1,1, ,978.6502867,48573.97408,17881,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8330,17882,2014,CA,CDF,MVU,WILDCAT_4,015980,2014-07-29,2014-07-30,10, ,20,24.78450012,1,1, ,4645.017622,100299.5037,17882,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8331,17883,2014,CA,BIA,HIA,BALD HILL 3,000211,2014-09-12,2014-10-10,10,IR heat perimeter,255,210.177002,3,1, ,5696.465449,850556.6733,17883,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8332,17884,2014,CA,LRA,MVU,COCOS,010212,2014-05-14,2014-05-23,14,<Null>,2000,1994.790039,1,1, ,30297.9253,8072617.364,17884,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8333,17885,2014,CA,FWS,SWR,TRACT 17, ,2014-09-17,2014-09-20,18,UNIT ID: SWR  fire num? JEU5,252,251.6170044,7,1, ,13452.13339,1018258.744,17885,0,2014,TRACT 17, , ,FWS, , ,9/17/2014,9/19/2014,0,395,395,G,Human,0,SWR-1266, ,Glenn, , , , ,0,0,0,0,0
8334,17886,2014,CA,FWS,SWR,AFTON, ,2014-01-21,2014-01-23,14,UNIT ID: SWR  fire num ? H1GG,17,17.01350021,1,1, ,1287.560667,68851.03759,17886,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8336,17888,2014,CA,FWS,BRR,SCHOOL, ,2014-04-30,2014-05-02,9,UNIT ID: BRR fire num?  H3WP,224,223.7799988,1,1, ,4889.340395,905604.3962,17888,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8351,17903,2014,CA,FWS,LKR,LOWER, ,2014-09-06,2014-09-12,2,fire num? JD3X UNIT ID: LKR,13,12.56239986,1,1, ,1030.527832,50838.18478,17903,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8352,17904,2014,CA,CCO,LAC,PINE  FIRE,065279,2014-03-15,2014-03-15,10,"dead person at fire, telecom vehicle started fire",109,117.0459976,7,1, ,4073.396159,473666.4824,17904,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8353,17905,2014,CA,LRA,MVU,BERNARDO,010055,2014-05-13,2014-05-18,2,<Null>,1548,1331.430054,1,1, ,23687.64396,5388088.933,17905,0,2014,BERRDO, , ,Local, , ,5/13/2014,5/21/2014,0,1548,1548,BG,Equipment Use,0,MVU-10055, ,San Diego, , , , ,0,0,0,0,0
8354,17906,2014,CA,LRA,MVU,POINSETTIA,010165,2014-05-14,2014-05-18,14,<Null>,600,376.9400024,1,1, ,15678.61099,1525422.831,17906,0,2014,POINSETTIA, , ,Local, , ,5/14/2014,5/17/2014,0,600,600,B,Undetermined,28,CBD-3777, ,San Diego, , , , ,0,0,0,28,0
8355,17907,2014,CA,LRA,MVU,RIVER,010187,2014-05-14,2014-05-19,14, ,0,167.9069977,8,1, ,5352.224869,679495.3356,17907,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8356,17908,2014,CA,CDF,NEU,MONUMENT,013004,2014-06-12,2014-06-12,14, ,10,9.813630104,1,0, ,1008.796863,39714.3477,17908,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8357,17909,2014,CA,CDF,NEU,PERIMERTER,010120,2014-05-09,2014-05-09,5, ,11,9.584890366,1,1, ,1145.374172,38788.6563,17909,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8358,17910,2014,CA,CDF,NEU,IOWA,016579,2014-07-21,2014-07-21,9,Misc/Shooting,15,14.22949982,1,1, ,1213.014649,57584.88287,17910,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8359,17911,2014,CA,CDF,NEU,HUTTO,015241,2014-07-07,2014-07-07,14,3 Outbuildings Destroyed,49,48.72859955,1,1, ,2656.730475,197197.6079,17911,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
