YEAR_,FIRE_NAME,OBJECTID,STATE,AGENCY,UNIT_ID,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,Year,FIRE_NAME,Region,DPA,Ranger_unit,Ranger_unit2,Start,Contained,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Incident_number,National_forest,County,County2,County3,Fire_name2,DPA2,Damaged_structures,Firefighter_fatalities,Civilian_fatalities
1916, ,4793,CA,USF,ENF,0,,,9,,,1397.120483,,1,0000C261,10675.0825,5653946.15,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4794,CA,USF,ENF,0,,,9,,,170.5546265,,1,0000225_,3303.212878,690210.0666,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4795,CA,USF,PNF,0,,,14,,,120.8801498,,1,1,4103.023529,489184.609,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4796,CA,USF,PNF,0,,,14,,,265.9265442,,1,2,4691.967331,1076166.514,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4797,CA,USF,PNF,0,,,14,,,375.4526367,,1,3,5228.096689,1519402.972,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4801,CA,USF,PNF,0,,,14,,,290.9312439,,1,4,5668.024307,1177357.005,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4802,CA,USF,SNF,0,,,14,,,1334.724365,,1,1,10279.7142,5401437.955,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4803,CA,USF,SNF,0,,,9,,,569.3618774,,1,2,6205.961441,2304125.67,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4804,CA,USF,SNF,0,,,14,,,6239.918945,,1,3,25784.29868,25252056.27,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4805,CA,USF,SNF,0,,,14,,,4081.763672,,1,4,19838.11383,16518311.23,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4806,CA,USF,SNF,0,,,9,,,74.3599396,,1,5,2301.489083,300924.0083,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4807,CA,USF,SNF,0,,,14,,,262.3774719,,1,6,4182.510905,1061803.905,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4808,CA,USF,SNF,0,,,14,,,121.1995163,,1,7,3031.296911,490477.0441,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4809,CA,USF,LNF,0,,,1,,,127.470993,,1,5,2925.636023,515856.8057,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4810,CA,USF,SQF,0,,,9,,,61.8863907,,1,19,1939.129685,250445.3368,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4811,CA,USF,SQF,0,,,9,,,561.3030396,,1,14,7782.900289,2271512.715,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4812,CA,USF,SQF,0,,,9,,,639.2840576,,1,29,17638.11429,2587090.859,,,,,,,,,,,,,,,,,,,,,,,
1916, ,4813,CA,USF,SQF,0,,,9,,,132.8006744,,1,46,3337.48446,537425.233,,,,,,,,,,,,,,,,,,,,,,,
1916, ,5140,CA,USF,TNF,0,,,1, ,,983.9701538,,1,2,11807.58679,3981985.993,,,,,,,,,,,,,,,,,,,,,,,
1916, ,5141,CA,USF,TNF,0,,,14, ,,297.9989624,,1,3,4457.771882,1205959.062,,,,,,,,,,,,,,,,,,,,,,,
1916, ,5142,CA,USF,TNF,0,,,14, ,,699.1605225,,1,1,8211.093141,2829402.353,,,,,,,,,,,,,,,,,,,,,,,
1916, ,6853,CA,USF,TNF,0,,,14, ,,293.1749573,,1,9,4196.927358,1186436.991,,,,,,,,,,,,,,,,,,,,,,,
1916, ,11496,CA,USF,TNF,0,,,14, ,,1151.080322,,1,4,12622.13202,4658256.703,,,,,,,,,,,,,,,,,,,,,,,
1916, ,11631,CA,USF,ANF,0,,,14,"S.Imsand,Baldy,3N 9W-33,Alpine Cyn N of Coldbrook- AFA 1911-1924Angeles map 1:9*",515,514.5180054,,1,0,6121.989378,2082180.438,,,,,,,,,,,,,,,,,,,,,,,
1916, ,11905,CA,USF,ANF,0,,,14,"S.Imsand,Saugus,6N14W-24,NE of Lincoln Crest-AFA 1911-30 Saugus+T maps 1:256400",400,186.6938629,,1,0,3389.521305,755523.2668,,,,,,,,,,,,,,,,,,,,,,,
1916, ,12034,CA,USF,ANF,0,,,14,"S.Imsand,Saugus,5N16W-28, NE end Tapia Cyn-AFA 1911-1930 Saugus map 1:256400",184,183.9873199,,1,0,3122.248568,744570.287,,,,,,,,,,,,,,,,,,,,,,,
1916, ,13303,CA,USF,ANF,0,,,14,"S.Imsand,Saugus,5N15W-29,W of Bouquet-Vasquez jn-AFA 1911-30 Saugus+T maps 1:25*",165,201.2844086,,1,0,3398.721631,814569.1281,,,,,,,,,,,,,,,,,,,,,,,
1916, ,13304,CA,USF,ANF,0,,,14,"S.Imsand,Saugus,5N16W-36+5N15W-31-29,19, Del Sur Ridge- AFA 1911-1930 Saugus ma*",1754,1754.287842,,1,0,17153.83748,7099351.042,,,,,,,,,,,,,,,,,,,,,,,
1916, ,13308,CA,USF,ANF,0,,,14,"S.Imsand,Tujunga,3N15W-11, StaClaraDivide,VERSION C-AFA 1906-1930 Cum map 1:126*",562,561.6373901,,1,0,5838.090559,2272865.94,,,,,,,,,,,,,,,,,,,,,,,
1916, ,13444,CA,USF,STF,,,,14,20090305,0,79.3943558,8,1,52,2134.802076,321297.5712,,,,,,,,,,,,,,,,,,,,,,,
1916, ,13445,CA,USF,STF,,,,14,20090305,0,102.6262207,8,1,59,2491.998627,415313.5669,,,,,,,,,,,,,,,,,,,,,,,
1916, ,13446,CA,USF,STF,,,,14,20090305,0,2855.049316,8,1,240,13980.81993,11553974.4,,,,,,,,,,,,,,,,,,,,,,,
1916, ,14224,CA,USF,ANF,0,,,14,"S.Imsand,Saugus,8N16W-32,33, E 3Pts,NE of mine-AFA 1911-30 Saugus+T map 1:256400",40,151.5826721,,1,0,2849.240003,613433.3063,,,,,,,,,,,,,,,,,,,,,,,
1916, ,14339,CA,USF,LPF,0,,,9,,,526.7764893,,1,43,6040.816322,2131788.887,,,,,,,,,,,,,,,,,,,,,,,
1916, ,15477,CA,USF,ANF,0,,,14,"S.Imsand,Saugus,4N16W-36, NE Newhall-AFA 1911-30 Saugus+T maps 1:256400",100,161.2883453,,1,0,3073.045647,652710.8041,,,,,,,,,,,,,,,,,,,,,,,
1916, ,15550,CA,USF,ANF,0,,,14," S Imsand,Saugus,7N 16W-1,Kings Canyon Ranch area-AFA 1911-1920 Trans map 1:260*",40,66.5930099,,1,0,1887.072297,269492.3548,,,,,,,,,,,,,,,,,,,,,,,
1916, ,15555,CA,USF,ANF,0,,,14," S Imsand,Saugus, 6N 13W-19,30, Lincoln Crest-AFA 1911-1920 Trans map 1:260100",200,124.5331421,,1,0,2818.779118,503967.7515,,,,,,,,,,,,,,,,,,,,,,,
1916, ,15559,CA,USF,ANF,0,,,14," S Imsand,Saugus, 5N 16W-29, both sides Tapia Cyn-AFA 1911-1920 Trans map 1:260*",80,99.5492859,,1,0,2372.889747,402861.6556,,,,,,,,,,,,,,,,,,,,,,,
1916, ,15563,CA,USF,ANF,0,,,14," S Imsand,Saugus, 5N 16W+ 5N 15W;LAAqueduct,N&S DryRes-AFA 1911-1920 Trans map *",3320,4760.585938,,1,0,29959.6429,19265407.55,,,,,,,,,,,,,,,,,,,,,,,
1916, ,15574,CA,USF,ANF,0,,,14," S Imsand, Saugus, 4N 15W-15,22, SE side Mint Canyon-AFA 1911-1920 Trans map 1:*",40,38.6019211,,1,0,1423.187392,156216.4255,,,,,,,,,,,,,,,,,,,,,,,
1916, ,15575,CA,USF,ANF,0,,,14," S Imsand, near Tujunga, 4N 15W-27, W of Humphreys RR stop-AFA 1911-1920 Trans *",100,116.5741806,,1,0,2494.766179,471758.9619,,,,,,,,,,,,,,,,,,,,,,,
1916,1916-SUPERVISOR#35,13310,CA,USF,ANF,0,6/24/1916 0:00,,14,"S.Imsand,Tujunga,2N15W-1,W of Lopez Cyn Rd S end- AFA 1911-1924Angeles map 1:95*",100,127.0032654,,1,0,2915.129241,513963.9757,,,,,,,,,,,,,,,,,,,,,,,
1916,BACCHI FIRE,1692,CA,USF,ENF,0,7/26/1916 0:00,,9,,,122.9487762,,1,0000G251,2736.246751,497556.0451,,,,,,,,,,,,,,,,,,,,,,,
1916,BAR RANCH GULCH #1,612,CA,USF,SRF,0,8/21/1916 0:00,,5,,,24.8942337,,1,200086,1126.58992,100743.3861,,,,,,,,,,,,,,,,,,,,,,,
1916,BAR RANCH GULCH #2,610,CA,USF,SRF,0,8/21/1916 0:00,,5,,,4.9789319,,1,200084,503.8304623,20149.02333,,,,,,,,,,,,,,,,,,,,,,,
1916,BEAR CK,1699,CA,USF,ENF,0,9/10/1916 0:00,,9,,,23.5967827,,1,0000G263,1278.554995,95492.79442,,,,,,,,,,,,,,,,,,,,,,,
1916,BUCKHORN,1880,CA,CCO,LAC,0,11/13/1916 0:00,,14,,,257.6088257,,1,0,4129.158518,1042505.892,,,,,,,,,,,,,,,,,,,,,,,
1916,CHILAO,14053,CA,USF,ANF,0,6/26/1916 0:00,,14,"S.Imsand,Arroyo-West Fork,3N 11W-23,Chilao Creek- AFA 1911-1924Angeles map 1:95*",115,139.3634796,,1,0,3041.087118,563983.9921,,,,,,,,,,,,,,,,,,,,,,,
1916,CRAWFORD CREEK,609,CA,USF,SRF,0,8/20/1916 0:00,,5,,,3.9831405,,1,200083,450.6394163,16119.19777,,,,,,,,,,,,,,,,,,,,,,,
1916,DUARTE,15689,CA,USF,ANF,0,7/31/1916 0:00,,14,"S.Imsand,Arroyo,1N 10W-28- AFA 1911-1924Angeles map 1:95040",80,179.4985046,,1,0,3171.383139,726404.7031,,,,,,,,,,,,,,,,,,,,,,,
1916,GOLD CHANNEL,1691,CA,USF,ENF,0,8/8/1916 0:00,,14,,,52.3661041,,1,0000G233,1790.680294,211918.1081,,,,,,,,,,,,,,,,,,,,,,,
1916,LIME KILN CANYON,13309,CA,USF,ANF,0,4/17/1916 0:00,,14,"S.Imsand,Tujunga,3N14W-19,N side Limekiln Cyn- AFA 1911-1924Angeles map 1:95040",80,89.2501678,,1,0,2344.72761,361182.6244,,,,,,,,,,,,,,,,,,,,,,,
1916,MAUDDOX GULCH,615,CA,USF,SRF,0,10/20/1916 0:00,,14,,,5.9748611,,1,200094,551.9253604,24179.40509,,,,,,,,,,,,,,,,,,,,,,,
1916,MINT CYN,1878,CA,CCO,LAC,0,9/26/1916 0:00,,14,,,36.0859451,,1,0,1661.046798,146034.6356,,,,,,,,,,,,,,,,,,,,,,,
1916,N/A,603,CA,USF,SRF,0,4/12/1916 0:00,,5,,,19.9135246,,1,42,1007.606357,80587.17139,,,,,,,,,,,,,,,,,,,,,,,
1916,N/A,604,CA,USF,SRF,0,6/10/1916 0:00,,5,,,9.9566383,,1,44,712.4814038,40293.08456,,,,,,,,,,,,,,,,,,,,,,,
1916,N/A,605,CA,USF,SRF,0,6/23/1916 0:00,,5,,,4.7294207,,1,46,491.0447437,19139.2855,,,,,,,,,,,,,,,,,,,,,,,
1916,N/A,606,CA,USF,SRF,0,10/19/1916 0:00,,14,,,2.2402654,,1,56,337.9610377,9066.031922,,,,,,,,,,,,,,,,,,,,,,,
1916,N/A,607,CA,USF,SRF,0,10/24/1916 0:00,,14,,,50.2816582,,1,57,1601.112103,203482.6438,,,,,,,,,,,,,,,,,,,,,,,
1916,NORTH BEAR CK #2,1695,CA,USF,ENF,0,10/30/1916 0:00,,14,,,8.2961149,,1,0000G314,660.5654477,33573.18694,,,,,,,,,,,,,,,,,,,,,,,
1916,ORCUTT FLAT,616,CA,USF,SRF,0,10/28/1916 0:00,,5,,,2.9873252,,1,200096,390.2632946,12089.27605,,,,,,,,,,,,,,,,,,,,,,,
1916,PEARCH CREEK,608,CA,USF,SRF,0,8/20/1916 0:00,,14,,,8.9620447,,1,200082,675.9584861,36268.10993,,,,,,,,,,,,,,,,,,,,,,,
1916,SAND CANYON,11636,CA,USF,ANF,0,9/12/1916 0:00,,14," S Imsand,Tujunga, 3N 15W-1,12, S of Sand Cyn Fork,VERSIONC-AFA 1906-1930 Cum m*",472,471.8913879,,1,0,6010.172082,1909676.716,,,,,,,,,,,,,,,,,,,,,,,
1916,SAND CANYON,15475,CA,USF,ANF,0,,,14,"S.Imsand,Saugus,3N15W-12,13,14,Sta Clara Divide,VERSION-S-AFA 1911-1930 Saugus *",365,370.7102966,,1,0,6186.209252,1500211.397,,,,,,,,,,,,,,,,,,,,,,,
1916,SHEEP MT. FIRE,1879,CA,CCO,LAC,0,8/30/1916 0:00,,14,,,370.7310791,,1,0,4826.59928,1500295.444,,,,,,,,,,,,,,,,,,,,,,,
1916,SIMS GULCH,2341,CA,USF,SRF,0,8/24/1916 0:00,,5,,,206.1844025,,1,200087,3521.218398,834398.6433,,,,,,,,,,,,,,,,,,,,,,,
1916,SIMS GULCH #1,614,CA,USF,SRF,0,9/11/1916 0:00,,5,,,99.5766068,,1,200092,2253.177309,402972.2431,,,,,,,,,,,,,,,,,,,,,,,
1916,SIMS GULCH #2,618,CA,USF,SRF,0,9/11/1916 0:00,,5,,,175.7529907,,1,200093,3209.21772,711247.1409,,,,,,,,,,,,,,,,,,,,,,,
1916,TROUGH SPRINGS,2344,CA,USF,MNF,0,,,2,,,6189.306641,,1,42,30042.76461,25047235.3,,,,,,,,,,,,,,,,,,,,,,,
1916,TUNNEL,13305,CA,USF,ANF,0,9/14/1916 0:00,,14,"S.Imsand,Tujunga,3N15W-18+3N16W-24,San Fer'o Pass,VERSION-A-AFA 1911-1924Angele*",670,242.1688843,,1,0,4465.156679,980022.695,,,,,,,,,,,,,,,,,,,,,,,
1916,TUNNEL,15476,CA,USF,ANF,0,9/14/1916 0:00,,14,"S.Imsand,Saugus,3N16W-13,24,San Fernando Pass,VERSION-T+S-AFA 1911-30 T+Saugus *",3200,3440.768066,,1,0,16664.32874,13924294.66,,,,,,,,,,,,,,,,,,,,,,,
1916,WARD GULCH,611,CA,USF,SRF,0,8/21/1916 0:00,,5,,,29.873333,,1,200085,1234.123291,120893.091,,,,,,,,,,,,,,,,,,,,,,,
1916,WILDER CREEK #2,613,CA,USF,SRF,0,9/11/1916 0:00,,5,,,4.9788027,,1,200090,503.8243294,20148.49896,,,,,,,,,,,,,,,,,,,,,,,
1917, ,688,CA,USF,SRF,0,10/14/1917 0:00,,14,,,19.9155025,,1,400732,1007.654711,80595.17901,,,,,,,,,,,,,,,,,,,,,,,
1917, ,689,CA,USF,SRF,0,6/29/1917 0:00,,14,,,22.9034367,,1,400790,1080.603557,92686.91622,,,,,,,,,,,,,,,,,,,,,,,
1917, ,690,CA,USF,SRF,0,8/1/1917 0:00,,14,,,8.9618502,,1,400813,675.9505817,36267.32272,,,,,,,,,,,,,,,,,,,,,,,
1917, ,691,CA,USF,SRF,0,8/1/1917 0:00,,14,,,11.9493189,,1,400818,780.5265115,48357.17785,,,,,,,,,,,,,,,,,,,,,,,
1917, ,692,CA,USF,SRF,0,10/28/1917 0:00,,14,,,7.468575,,1,400863,617.0707572,30224.24999,,,,,,,,,,,,,,,,,,,,,,,
1917, ,715,CA,USF,LNF,0,,,1,,,614.3027344,,1,103,6748.596368,2485995.024,,,,,,,,,,,,,,,,,,,,,,,
1917, ,716,CA,USF,LNF,0,,,9,,,477.522583,,1,102,5489.969709,1932465.273,,,,,,,,,,,,,,,,,,,,,,,
1917, ,717,CA,USF,LNF,0,,,1,,,327.3934937,,1,101,4830.670614,1324914.524,,,,,,,,,,,,,,,,,,,,,,,
1917, ,718,CA,USF,LNF,0,,,9,,,1124.666016,,1,129,9501.160724,4551361.837,,,,,,,,,,,,,,,,,,,,,,,
1917, ,719,CA,USF,LNF,0,,,9,,,736.8121338,,1,141,8045.106513,2981772.923,,,,,,,,,,,,,,,,,,,,,,,
1917, ,720,CA,USF,LNF,0,,,1,,,1349.875732,,1,97,10458.24501,5462753.349,,,,,,,,,,,,,,,,,,,,,,,
1917, ,721,CA,USF,LNF,0,,,9,,,1251.611206,,1,131,10324.48372,5065090.863,,,,,,,,,,,,,,,,,,,,,,,
1917, ,722,CA,USF,LNF,0,,,9,,,12700.77344,,1,138,31186.2353,51398206.82,,,,,,,,,,,,,,,,,,,,,,,
1917, ,723,CA,USF,LNF,0,,,9,,,9203.509766,,1,54,28872.04707,37245281.29,,,,,,,,,,,,,,,,,,,,,,,
1917, ,724,CA,USF,LNF,0,,,9,,,1481.312866,,1,139,10857.44332,5994660.372,,,,,,,,,,,,,,,,,,,,,,,
1917, ,725,CA,USF,SQF,0,,,1,,,649.0858765,,1,50,6920.820847,2626757.262,,,,,,,,,,,,,,,,,,,,,,,
1917, ,726,CA,USF,SQF,0,,,9,,,9.0220041,,1,62,721.1989159,36510.7544,,,,,,,,,,,,,,,,,,,,,,,
1917, ,727,CA,USF,SQF,0,,,9,,,321.8959656,,1,10,4558.612963,1302666.806,,,,,,,,,,,,,,,,,,,,,,,
1917, ,873,CA,USF,SQF,0,,,9,,,329.4342346,,1,60,4648.291355,1333173.009,,,,,,,,,,,,,,,,,,,,,,,
1917, ,874,CA,USF,SQF,0,,,1,,,28.0827923,,1,20,1340.797294,113647.0278,,,,,,,,,,,,,,,,,,,,,,,
1917, ,875,CA,USF,SQF,0,,,1,,,431.4451599,,1,61,5345.00355,1745996.567,,,,,,,,,,,,,,,,,,,,,,,
1917, ,876,CA,USF,SQF,0,,,1,,,10.2769833,,1,37,798.0609671,41589.47437,,,,,,,,,,,,,,,,,,,,,,,
1917, ,877,CA,USF,SQF,0,,,1,,,672.6866455,,1,57,7884.157906,2722266.279,,,,,,,,,,,,,,,,,,,,,,,
1917, ,878,CA,USF,SQF,0,,,9,,,64.16259,,1,6,2394.013365,259656.7926,,,,,,,,,,,,,,,,,,,,,,,
1917, ,879,CA,USF,SQF,0,,,9,,,42.6260109,,1,48,1620.062488,172501.3518,,,,,,,,,,,,,,,,,,,,,,,
1917, ,880,CA,USF,SQF,0,,,9,,,15.5010557,,1,4,974.6769432,62730.54807,,,,,,,,,,,,,,,,,,,,,,,
1917, ,881,CA,USF,SQF,0,,,9,,,1615.874268,,1,28,13665.10541,6539211.046,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1163,CA,USF,SRF,0,8/1/1917 0:00,,1,,,213.8056641,,1,400723,3792.211944,865240.8369,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1164,CA,USF,SRF,0,8/1/1917 0:00,,1,,,636.6486206,,1,400722,6544.660155,2576425.585,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1165,CA,USF,SRF,0,8/18/1917 0:00,,5,,,133.6191406,,1,400724,2835.481102,540737.4987,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1166,CA,USF,KNF,0,,,14,,,7351.135742,,1,112,23611.69256,29748990,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1167,CA,USF,KNF,0,,,14,,,2715.752441,,1,117,17625.48892,10990259.72,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1168,CA,USF,KNF,0,,,14,,,1051.586304,,1,118,11670.45396,4255618.784,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1169,CA,USF,KNF,0,,,14,,,119.5928192,,1,132,3343.042064,483974.9607,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1170,CA,USF,KNF,0,,,14,,,3869.479736,,1,0,17780.64497,15659229.02,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1171,CA,USF,KNF,0,,,14,,,830.2848511,,1,0,7428.624958,3360043.469,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1172,CA,USF,KNF,0,,,14,,,6939.623047,,1,0,27664.26191,28083657.41,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1173,CA,USF,KNF,0,,,14,,,12739.41895,,1,171,32352.02796,51554598.58,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1174,CA,USF,KNF,0,,,14,,,287.354126,,1,180,4990.613091,1162880.919,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1175,CA,USF,KNF,0,,,14,,,271.6289673,,1,185,4089.522362,1099243.452,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1176,CA,USF,KNF,0,,,14,,,10254.29199,,1,0,29259.3997,41497647.49,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1177,CA,USF,KNF,0,,,14,,,134.6611023,,1,180,3181.417991,544954.1319,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1178,CA,USF,KNF,0,,,14,,,4162.135742,,1,232,21114.35683,16843566.64,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1428,CA,USF,LPF,0,,,14,,,10054.95801,,1,15,24817.61248,40690972.02,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1429,CA,USF,LPF,0,,,9,,,277.0538025,,1,90,4212.393014,1121196.986,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1430,CA,USF,LPF,0,,,9,,,3094.948731,,1,59,13869.09232,12524812.9,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1431,CA,USF,LPF,0,,,14,,,4570.25293,,1,0000036A,15806.1483,18495158.04,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1432,CA,USF,LPF,0,,,9,,,2809.251953,,1,0000059A,12310.99744,11368638.84,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1433,CA,USF,LPF,0,,,14,,,202.7598877,,1,200,3340.542576,820540.1293,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1434,CA,USF,LPF,0,,,9,,,955.8905029,,1,84,7519.908437,3868351.629,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1435,CA,USF,LPF,0,,,9,,,9353.831055,,1,0000081A,26060.86198,37853610.81,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1436,CA,USF,CNF,0,,,14,,,1392.344482,,1,109,11025.32113,5634618.232,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1437,CA,USF,CNF,0,,,14,,,6163.710938,,1,119,24897.17554,24943653.96,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1583,CA,USF,CNF,0,,,14,,,3164.010498,,1,12,20978.8394,12804296.07,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1584,CA,USF,LNF,0,,,14,,,270.4179077,,1,80,4674.962262,1094342.39,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1729,CA,USF,TNF,0,,,14, ,,407.0713501,,1,6,5705.159086,1647359.324,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1730,CA,USF,TNF,0,,,14, ,,142.5329285,,1,7,3196.031589,576810.3277,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1973,CA,USF,LPF,0,,,9,,,44009.35938,,1,65,77928.92382,178099562.7,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1974,CA,USF,LPF,0,,,9,,,99.7720261,,1,89,2436.546412,403763.0774,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1975,CA,USF,LPF,0,,,9,,,85.6247177,,1,16,2256.98584,346510.9509,,,,,,,,,,,,,,,,,,,,,,,
1917, ,1976,CA,USF,LPF,0,,,14,,,4648.626953,,1,41,17614.81433,18812325.22,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2154,CA,USF,ENF,0,,,9,,,110.1901016,,1,0000124P,2899.338922,445923.5322,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2156,CA,USF,ENF,0,,,1,,,2050.839356,,1,000070C9,12801.54979,8299452.53,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2157,CA,USF,TNF,0,,,14, ,,184.8419189,,1,10,3524.640653,748028.699,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2158,CA,USF,TNF,0,,,14, ,,300.2823792,,1,11,5433.21238,1215199.73,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2159,CA,USF,PNF,0,,,14,,,229.0560455,,1,1,3877.749236,926956.9374,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2160,CA,USF,PNF,0,,,14,,,320.0075073,,1,2,4770.910495,1295024.386,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2161,CA,USF,PNF,0,,,14,,,466.1775208,,1,7,6090.15818,1886553.469,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2162,CA,USF,PNF,0,,,14,,,453.6048584,,1,8,6220.86299,1835673.683,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2163,CA,USF,PNF,0,,,14,,,485.0781555,,1,9,7401.351645,1963041.628,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2164,CA,USF,PNF,0,,,14,,,699.7306519,,1,6,7080.863563,2831709.598,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2165,CA,USF,PNF,0,,,14,,,1157.154907,,1,3,11891.92384,4682839.548,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2169,CA,USF,PNF,0,,,14,,,759.5560913,,1,5,7743.037469,3073814.415,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2345,CA,USF,BDF,0,,,14,,,277.6069336,,1,0,3921.135201,1123435.342,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2346,CA,USF,BDF,0,,,14,,,2294.400391,,1,0,15439.14548,9285108.866,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2347,CA,CDF,RRU,0,,,14,,,2465.018555,,1,0,14534.24479,9975576.518,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2348,CA,CDF,RRU,0,,,14,,,2562.933594,,1,0,18013.73807,10371824.05,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2349,CA,CDF,RRU,0,,,14,,,658.4021606,,1,0,7663.087348,2664458.949,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2350,CA,USF,BDF,0,,,14,,,304.4884033,,1,0,4115.553818,1232220.818,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2352,CA,CCO,LAC,0,,,14,,,313.3340454,,1,0,4758.403309,1268017.872,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2353,CA,CCO,LAC,0,,,14,,,214.1471558,,1,0,4219.647113,866622.8183,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2612,CA,USF,TNF,0,,,14, ,,2036.402954,,1,9,13912.76587,8241030.552,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2613,CA,USF,TNF,0,,,14, ,,6268.987793,,1,14,26907.71392,25369694.09,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2614,CA,USF,TNF,0,,,14, ,,498.3692322,,1,13,5782.054531,2016828.728,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2615,CA,USF,TNF,0,,,14, ,,865.0558472,,1,12,7982.996748,3500756.747,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2616,CA,USF,TNF,0,,,14, ,,459.2776184,,1,8,8207.551535,1858630.562,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2858,CA,USF,TNF,0,,,14, ,,165.1333466,,1,3,3354.645954,668270.9563,,,,,,,,,,,,,,,,,,,,,,,
1917, ,2859,CA,USF,TNF,0,,,14, ,,211.0672455,,1,5,4213.902356,854158.8224,,,,,,,,,,,,,,,,,,,,,,,
1917, ,3182,CA,USF,KNF,0,,,14,,,340.7992859,,1,0,4749.095517,1379165.823,,,,,,,,,,,,,,,,,,,,,,,
1917, ,3183,CA,USF,KNF,0,,,14,,,2042.395874,,1,283,14386.72635,8265283.053,,,,,,,,,,,,,,,,,,,,,,,
1917, ,3184,CA,USF,KNF,0,,,14,,,1767.993408,,1,282,11688.36502,7154815.392,,,,,,,,,,,,,,,,,,,,,,,
1917, ,3185,CA,USF,KNF,0,,,14,,,228.2891541,,1,286,4582.240079,923853.4064,,,,,,,,,,,,,,,,,,,,,,,
