FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
636,11751,CA,CDF,SCU,ALHAMBRA SERIES #6,00001347,1980-08-08,,14, ,0,656.3610229,0,1,00000306,7472.992557,2656197.951,0,1980,ALHAMBRA SERIES 1-7, ,V,CDF,Santa Clara, , , ,523,0,523,BG,Equipment use,0, , , , , , , , ,0,0,0,1980,212.18514
637,11754,CA,CDF,RRU,PORTOLA,00013259,1980-07-11,,14, ,0,109.7919998,0,1,00000811,2425.961297,444313.6036,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,106.66851
638,11756,CA,CDF,BDU,PRADO,00008645,1980-10-27,,14, ,0,1729.459961,0,1,00001072,17100.4831,6998867.682,0,1980,PRADO, ,VI,CDF,San Berrdino, , , ,1500,0,1500,B,Misc,0, , , , , , , , ,0,0,0,1980,662.97081
639,11757,CA,CDF,RRU,QUAIL,00012868,1980-07-06,,14, ,0,200.848999,0,1,00000751,3234.636695,812808.8958,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,18.95914
640,11758,CA,CDF,RRU,SPRINGS,00009431,1980-03-18,,14, ,0,589.3339844,0,1,00000361,7003.159041,2384950.2,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,15.00306
641,11763,CA,CDF,RRU, ,00000000,,,14, ,0,166.4149933,0,1,00000000,3534.944733,673456.2175,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,47.90686
642,11765,CA,CDF,RRU, ,00000000,,,14, ,0,172.3139954,0,1,00000000,3727.847908,697330.2618,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,31.35081
643,11766,CA,CDF,RRU, ,00000000,,,14, ,0,379.4360046,0,1,00000000,7481.721031,1535523.316,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,9.93622
644,11771,CA,CDF,RRU, ,00000000,,,14, ,0,263.993988,0,1,00000000,4269.113583,1068345.636,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,250.06026
645,11775,CA,CDF,BDU,SKYLINE,00006928,1980-08-29,,14, ,0,354.5960083,0,1,00000818,4531.084513,1435001.041,0,1980,SKYLINE, ,VI,CDF,San Berrdino, , , ,570,0,570,B,Play W/Fire,0, , , , , , , , ,0,0,0,1980,42.59089
646,11778,CA,CDF,BDU,SUMMIT,00009422,1980-11-25,,14, ,0,4367.660156,0,1,00001195,26263.02095,17675302.71,0,1980,SUMMIT, ,VI,CDF,San Berrdino, , , ,2191,1406,3597,B,Arson,1, , , , , , , , ,0,0,1,1980,235.22741
647,11779,CA,CDF,BEU,BUCKRIDGE,00001195,1980-08-08,,14, ,0,354.5419922,0,1,00000288,5213.496364,1434780.992,0,1980,BUCKRIDGE, ,V,CDF,San Benito-Monterey, , , ,560,40,600,WBG,Equipment use,0, , , , , , , , ,0,0,0,1980,101.70323
648,11781,CA,CDF,NEU,PG&E #5,00001269,1981-06-14,,2, ,0,812.4920044,0,1,00000455,19377.96673,3288039.058,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,452.95894
649,11782,CA,CDF,SCU,PISTOL RANGE,00000899,1981-07-04,,9, ,0,306.2640076,0,1,00000186,4505.902009,1239407.769,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,0.44678
650,11785,CA,CDF,LNU,SCHOOLTEACHER HILL,00001940,1981-09-20,,7, ,0,550.6389771,0,1,00000417,7648.421986,2228356.192,0,1981,SCHOOL TEACHER HILL, ,I,CDF,Lake-pa, , , ,493,0,493,BG,Arson,0, , , , , , , , ,0,0,0,1981,192.77268
651,11786,CA,CDF,AEU,SILVA,00000448,1981-06-20,,7, ,0,247.5700073,0,1,00000162,4420.85892,1001878.547,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,97.54827
652,11787,CA,CDF,LNU,SULPHUR BANK,00001545,1981-08-09,,7, ,0,4567.569824,0,1,00000314,24774.80045,18484314.88,0,1981,SULPHUR BANK, ,I,CDF,Lake-pa, , , ,2300,0,2300,WBG,Arson,0, , , , , , , , ,0,0,0,1981,21.65465
653,11789,CA,CDF,RRU, ,00000000,,,14, ,0,175.1040039,0,1,00000000,3616.083068,708620.44,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,102.56383
654,11790,CA,CDF,RRU, ,00000000,,,14, ,0,276.6659851,0,1,00000000,4657.20669,1119626.132,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,76.28745
655,11791,CA,CDF,RRU, ,00000000,,,14, ,0,293.5580139,0,1,00000000,4646.949804,1187987.689,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,1.03108
656,11792,CA,CDF,RRU, ,00000000,,,14, ,0,278.6530151,0,1,00000000,5457.223145,1127667.02,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,29.7695
657,11793,CA,CDF,RRU, ,00000000,,,14, ,0,339.9419861,0,1,00000000,4668.261699,1375696.821,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,73.62405
658,11795,CA,CDF,RRU, ,00000000,,,14, ,0,465.3819885,0,1,00000000,5729.821092,1883335.085,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,84.07569
659,11796,CA,CDF,RRU, ,00000000,,,14, ,0,915.2009888,0,1,00000000,8802.231968,3703688.415,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,636.8684
660,11797,CA,CDF,RRU, ,00000000,,,14, ,0,2192.76001,0,1,00000000,15744.05184,8873770.065,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,1771.83178
661,11798,CA,CDF,RRU, ,00011149,1981-06-15,,7, ,0,9182.019531,0,1,00000598,34642.41016,37158309.39,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,1607.74962
662,11800,CA,CDF,RRU,RECHE,00000000,,,14, ,0,1733.280029,0,1,00000000,18781.57883,7014331.158,0,1981,RECHE, ,VI,CDF,Riverside, , , ,2000,0,2000,B,Arson,0, , , , , , , , ,0,0,0,1981,457.7868
663,11807,CA,CCO,LAC, ,00000000,1983-08-01,,14, ,0,139.6459961,0,1,00000000,4406.827425,565127.9257,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,1.07239
664,11811,CA,USF,CNF,ASSIST #31,00000000,1983-08-20,,9, ,0,114.6490021,0,1,00000016,2868.214062,463967.904,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,11.81954
665,11813,CA,USF,CNF,ASSIST #37,00000000,1983-09-09,,9, ,0,365.0589905,0,1,00000018,4524.896789,1477340.804,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,227.40762
666,11814,CA,CCO,LAC,RUDELL FIRE 3 AC,00000000,1993-05-19,,14, ,0,3.751440048,0,1,00000000,794.8319659,15181.54239,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,1.52451
667,11816,CA,CCO,LAC,VALLEHO FIRE 6 AC,00000000,1993-06-25,,14, ,0,6.043910027,0,1,00000000,716.7881604,24458.84047,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,6.04391
668,11819,CA,CCO,LAC,LOS ENCINOS,00000000,1993-09-07,,14, ,0,4.212500095,0,1,00000000,524.4723752,17047.40037,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,4.09646
669,11820,CA,CCO,LAC, ,00000000,1989-10-14,,14, ,0,9.204899788,0,1,00000000,791.4962577,37250.8897,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,9.2049
670,11821,CA,CCO,LAC, ,00000000,1989-09-16,,14, ,0,3.349639893,0,1,00000000,439.6878087,13555.50538,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,3.34964
671,11824,CA,CCO,LAC,HOG FIRE,00931239,1983-07-17,,14, ,0,204.2310028,0,1,00000183,4875.306947,826493.8576,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,186.84915
672,11826,CA,CCO,LAC,THE ACRES FIRE,00001123,1983-06-06,,14, ,0,375.980011,0,1,00002083,9679.215239,1521535.597,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,157.19008
673,11832,CA,CCO,LAC, ,00000000,1989-06-05,,14, ,0,9.945249557,0,1,00000000,858.6352848,40246.98485,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,9.94525
674,11833,CA,CCO,LAC, ,00000000,1989-05-27,,14, ,0,5.299950123,0,1,00000000,572.7362132,21448.11829,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,5.29995
675,11869,CA,CDF,RRU,TRIBAL,00049441,1993-10-27,,2, ,0,2198.889893,0,1,00001700,16501.36103,8898609.073,0,1993,TRIBAL, ,III,CDF,Riverside, ,10/27/1993,10/28/1993,2230,0,2230,B,Powerlines,0, , , , , , , ,0,0,0,0,1993,215.67101
676,11870,CA,CDF,RRU,VAIL,00000000,,,14, ,0,395.25,0,1,00000000,6960.864309,1599519.831,0,1993,VAIL, ,III,CDF,Riverside, ,10/27/1993,10/28/1993,536,0,536,GB,Arson,0, , , , , , , ,0,0,0,0,1993,248.43014
677,11871,CA,CDF,RRU,CALIFORNIA,00049416,1993-10-26,,11, ,0,24434,0,1,00001691,61041.7734,98880854.15,0,1993,CALIFORNIA, ,III,CDF,Riverside, ,10/26/1993,10/30/1993,25100,0,25100,BG,Powerlines,107, , , , , , , ,40,0,0,147,1993,1584.73371
678,11873,CA,CDF,RRU,REPPLIER,00050559,1993-11-02,,2, ,0,5994.22998,0,1,00001754,26387.02076,24257783.29,0,1993,REPPLIER, ,III,CDF,Riverside, ,11/2/1993,11/4/1993,5280,671,5951,GB,Arcing Pwrline,3, , , , , , , ,2,0,0,5,1993,1822.92059
679,11874,CA,CDF,BDU, ,00066837,1993-10-27,,2, ,0,5582.290039,0,1,00000906,21159.96922,22590731.36,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,410.54085
680,11875,CA,CDF,MVU,EAGLE,00001642,1993-05-14,,4, ,0,5204.02002,0,1,00000208,47548.99521,21059930.16,0,1993,EAGLE FIRE, ,III,USFS,Cleveland NF, ,5/9/1993,5/9/1993,0,3000,3000, , ,0, , , , , , , ,0,0,0,0,1993,43.36989
681,11879,CA,USF,BDF, ,00000000,,,14, ,0,29.7159996,0,1,00000000,1422.974597,120256.1969,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,3.22015
682,11882,CA,USF,BDF, ,00000000,,,14, ,0,20.03899956,0,1,00000000,1206.860362,81094.79944,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,1.87978
683,11884,CA,USF,BDF, ,00000000,,,14, ,0,72.7806015,0,1,00000000,2081.912988,294532.5768,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,70.22439
684,11888,CA,CDF,FKU, ,00006357,1993-06-26,,14, ,0,113.2330017,0,1,00000136,2773.756443,458237.6854,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,112.55844
685,11889,CA,CCO,LAC,DESERT FIRE,00938848,1993-06-24,,14, ,0,312.9150085,0,1,00000006,6616.195667,1266320.177,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,199.35544
686,11890,CA,CCO,LAC,ROCK FIRE,00931041,1993-07-23,,14, ,0,164.6649933,0,1,00000019,4649.712966,666375.2045,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,70.67754
687,11892,CA,CCO,LAC,SAN FERNANDO FIRE,00931610,1993-11-14,,14, ,0,177.2369995,0,1,00000040,4524.138872,717251.5802,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,14.27359
688,11893,CA,CCO,LAC,GLEN ALLEN FIRE,00931182,1993-08-20,,14, ,0,26.55780029,0,1,00000018,1603.106743,107475.7019,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1993,1.52229
689,11992,CA,CCO,SBC,BRAD,00000000,1979-09-18,,14, ,0,136.4989929,0,1,00000000,6454.580416,552391.8605,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,20.49957
690,11994,CA,CCO,SBC,TORO PARK,00000000,1980-02-06,,14, ,0,76.97599792,0,1,00000000,2209.666334,311510.9764,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,26.08044
691,11998,CA,CCO,SBC,OAKHILL,00000000,1994-10-09,,14, ,0,2130,0,1,00000000,16825.60492,8619823.656,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,246.98957
692,12008,CA,CDF,RRU,DRY FALLS,00016759,1980-08-26,,14, ,0,41756.30078,0,1,00012789,89524.40727,168981794.7,0,1980,DRY FALLS, ,VI,CITY,Riverside, , , ,22820,5835,28655,B,Play W/Fire,6, , , , , , , , ,0,0,6,1980,1969.41344
693,12009,CA,CDF,RRU, ,00000000,,,14, ,0,6211.830078,0,1,00000000,27637.79871,25138389.46,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,2.69646
694,12014,CA,CCO,KRN,DIGIER,00000000,1994-07-28,,10, ,0,345.0280151,0,1,00000000,4884.982865,1396278.924,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,36.07651
695,12016,CA,CCO,KRN,LAKELAND,00000000,1994-06-14,,5, ,0,2436.969971,0,1,00000000,14433.47065,9862061.906,0,1994,LAKELAND, ,Sierra,CC,Kern, ,6/14/1994,6/14/1994,0,2400,2400, , ,8, , , , , , , ,6,0,0,14,1994,734.50171
696,12017,CA,CCO,VNC,PALOCOMADO,00000000,1994-11-19,,14, ,0,651.697998,0,1,00000000,6729.113967,2637326.355,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,0.06942
697,12020,CA,CDF,TCU,PEORIA,00003581,1995-07-16,,2, ,0,3660.350098,0,1,00000471,19194.80335,14812895.39,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1995,613.48862
698,12027,CA,CDF,MVU,GRADE,00000000,1995-11-30,,14, ,0,160.904007,0,1,000062.0,3407.871924,651156.7205,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1995,2.05521
699,12028,CA,USF,SHF,EAST,00000000,1987-08-30,1987-09-25,1, ,9147,11473.7998,4,1,00000293,38100.0684,46432688.44,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,9.61739
700,12029,CA,CDF,MVU,PINE HILLS,00000000,1995-10-27,,14, ,0,58.6772995,0,1,000060.0,2714.932764,237458.5386,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1995,58.67728
701,12039,CA,USF,SHF,PEANUT,00000000,1987-08-30,1987-09-12,1, ,6860,6265.910156,8,1,00000281,30422.10701,25357224.38,0,1987,PEANUT, , ,USFS, , ,8/30/1987,9/14/1987,0,6860,6860, ,Lightning,0, ,Shasta-Trinity,Trinity, , , , , ,0,0,0,1987,1.85235
702,12043,CA,USF,PNF, ,00000000,1987-08-18,1987-08-19,2, ,520,409.2390137,8,1,00000206,4917.146095,1656129.86,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,74.46203
703,12058,CA,CDF,RRU, ,00000000,,,14, ,0,379.8900146,0,1,00000000,5257.837127,1537359.571,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,2.28937
704,12061,CA,CDF,RRU, ,00000000,,,14, ,0,602.4169922,0,1,00000000,7589.952367,2437895.461,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,430.06577
705,12062,CA,CDF,RRU, ,00000000,,,14, ,0,723.651001,0,1,00000000,9009.208469,2928512.749,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,674.67148
706,12063,CA,CDF,RRU, ,00000000,,,14, ,0,719.9840088,0,1,00000000,9782.423412,2913670.868,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,266.88644
707,12064,CA,CDF,RRU,BLUE,00000000,,,14, ,0,246.4889984,0,1,00000000,4392.748089,997505.3931,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,115.9793
708,12065,CA,CDF,RRU, ,00000000,,,14, ,0,416.3240051,0,1,00000000,6220.426606,1684804.548,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,41.39358
709,12066,CA,CDF,RRU,BLUE,00000000,,,14, ,0,517.9799805,0,1,00000000,5569.429689,2096189.336,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,175.15682
710,12068,CA,CDF,RRU,BLUE,00000000,,,14, ,0,970.5059814,0,1,00000000,8499.961693,3927499.051,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,0.13329
711,12070,CA,CDF,RRU,TREEMONT,00000000,,,14, ,0,444.2929993,0,1,00000000,5104.830673,1797988.262,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,325.59496
712,12072,CA,CDF,RRU,TREEMONT,00000000,,,14, ,0,438.7460022,0,1,00000000,5258.573811,1775541.783,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,438.74593
713,12073,CA,CDF,RRU,TREEMONT,00000000,,,14, ,0,536.2249756,0,1,00000000,5633.789613,2170026.203,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,141.22581
714,12074,CA,CDF,RRU,TREEMONT,00000000,,,14, ,0,838.4719849,0,1,00000000,7710.622897,3393177.263,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,483.64642
715,12075,CA,CDF,RRU,PIERCE,00013103,1980-07-09,,14, ,0,985.2789917,0,1,00000786,10801.82497,3987282.804,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,913.47826
716,12076,CA,CDF,RRU,LAKE #2,00022299,1980-11-16,,14, ,0,1215.920044,0,1,00001737,10405.60541,4920661.219,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,16.50977
717,12078,CA,USF,BDF, ,00000000,1980-10-08,1980-10-08,7, ,90,107.1350021,8,1,00000201,2717.184831,433558.4448,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,12.07836
718,12080,CA,USF,BDF, ,00000000,,,14, ,0,835.6929932,0,1,00000000,9051.140867,3381929.925,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,9.739
719,12081,CA,CCO,LAC,WATSON FIRE,00312033,1980-06-19,,14, ,0,125.3860016,0,1,00007630,4789.490226,507420.23,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,124.71751
720,12082,CA,CCO,LAC,"""R"" FIRE",00312033,1980-06-23,,14, ,0,105.2020035,0,1,00312033,3111.346021,425737.6723,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,71.06955
721,12083,CA,CCO,LAC,PASS FIRE,00312038,1980-07-16,,14, ,0,7603.919922,0,1,00000191,45851.60209,30771961.04,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,383.97397
722,12091,CA,CCO,LAC,GRASSY FIRE,00312031,1980-07-16,,14, ,0,461.480011,0,1,00312031,6231.9282,1867544.605,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,42.81923
723,12093,CA,CCO,LAC,SOLEDAD FIRE,00312038,1980-10-02,,14, ,0,772.5930176,0,1,00000275,10606.99988,3126574.201,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,124.79486
724,12095,CA,CCO,LAC,FARMER JOHN FIRE,00312031,1980-11-17,,14, ,0,247.0950012,0,1,00011684,5382.186244,999958.6483,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,0.50075
725,12096,CA,CCO,LAC,DAVENPORT II FIRE,00312038,1980-11-17,,14, ,0,228.3739929,0,1,00001169,5382.887269,924195.01,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,0.43246
726,12097,CA,CCO,LAC,PINE TREE FIRE,00312031,1980-07-16,,14, ,0,1080.5,0,1,00007690,17460.85793,4372609.934,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,827.44328
727,12098,CA,CCO,LAC,LIVE OAK FIRE,00312031,1980-07-05,,14, ,0,115.0940018,0,1,00002357,3035.268512,465770.7824,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,115.09447
728,12101,CA,CCO,LAC,PADUA FIRE,00312036,1980-08-25,,14, ,0,200.9389954,0,1,00002111,4005.763174,813172.6205,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,164.96413
729,12102,CA,CCO,LAC,SANCHEZ FIRE,00313021,1980-08-03,,14, ,0,141.5950012,0,1,00001254,4459.34181,573012.7386,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,107.5227
730,12103,CA,CCO,LAC,E 80 FIRE,00313028,1980-07-22,,14, ,0,286.8680115,0,1,00313028,9081.094625,1160914.894,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,36.67559
731,12107,CA,CCO,LAC,SUNLAND FIRE,00316026,1980-11-16,,14, ,0,6457.049805,0,1,00003501,60191.33185,26130755.36,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,2753.04485
732,12108,CA,CCO,LAC, ,00000000,1980-06-19,,14, ,0,6.596469879,0,1,00000000,733.6654887,26694.9536,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,4.86787
733,12110,CA,CCO,LAC, ,00000000,1980-11-27,,14, ,0,67.42960358,0,1,00000000,2966.076338,272877.7761,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,67.42957
734,12111,CA,CCO,LAC, ,00000000,1980-11-20,,14, ,0,19.67449951,0,1,00000000,1373.280092,79620.02037,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,11.69301
735,12112,CA,CCO,LAC, ,00000000,1980-11-16,,14, ,0,19.27709961,0,1,00000000,2242.636626,78011.57885,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,14.47268
736,12113,CA,CCO,LAC, ,00000000,1980-11-16,,14, ,0,100.2699966,0,1,00000000,3498.758196,405779.5961,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,16.92152
737,12115,CA,CCO,LAC, ,00000000,1980-10-29,,14, ,0,2.839760065,0,1,00000000,456.7567371,11492.12054,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,2.83976
738,12116,CA,CCO,LAC, ,00000000,1980-10-28,,14, ,0,8.695409775,0,1,00000000,753.4061757,35189.07329,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,0.30681
739,12117,CA,CCO,LAC, ,00000000,1980-10-28,,14, ,0,27.02729988,0,1,00000000,1505.323162,109375.6504,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,20.06452
740,12118,CA,CCO,LAC, ,00000000,,,14, ,0,6.57404995,0,1,00000000,604.8478824,26604.23561,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,6.57405
741,12119,CA,CCO,LAC, ,00000000,1980-06-16,,14, ,0,13.4932003,0,1,00000000,1479.10957,54605.07636,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,13.49321
742,12120,CA,CCO,LAC, ,00000000,1980-07-02,,14, ,0,3968.550049,0,1,00000000,21611.26231,16060132.23,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,22.81027
743,12124,CA,CCO,LAC, ,00000000,1980-07-20,,14, ,0,63.98160172,0,1,00000000,2959.947861,258924.2307,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,3.92326
744,12125,CA,CCO,LAC, ,00000000,1980-07-13,,14, ,0,18.11359978,0,1,00000000,1427.519305,73303.29463,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,4.46697
745,12126,CA,CCO,LAC, ,00000000,1980-07-10,,14, ,0,17.04590034,0,1,00000000,1150.586656,68982.46537,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,17.04594
746,12129,CA,CCO,LAC, ,00000000,1980-10-22,,14, ,0,21.92740059,0,1,00000000,1271.369733,88737.21092,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,12.45792
747,12132,CA,CCO,LAC,CREST FIRE,00838246,1984-01-27,,14, ,0,605.7839966,0,1,00000084,10886.87507,2451521.609,0,1984,CREST, ,VI,USFS,Angeles NF, ,1/26/1984,1/29/1984,0,600,600,BG,Electrical power,0, , , , , , , , ,0,0,0,1984,172.44992
748,12133,CA,CDF,MVU,MUSSEY,00000748,1984-09-30,,4, ,0,131.1210022,0,1,00000000,2878.08444,530626.675,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1984,131.12071
749,12134,CA,USF,CNF,BARONA,00000000,1984-04-12,,9, ,0,41.22320175,0,1,00000002,1908.259633,166824.4627,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1984,29.78558
750,12135,CA,USF,CNF,ASSIST #6,00000000,1984-04-23,,9, ,0,360.6000061,0,1,00000006,6403.68837,1459297.417,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1984,71.76544
751,12136,CA,USF,CNF,WILDCAT,00000000,1984-07-18,,9, ,0,78.35980225,0,1,00000015,2771.826882,317110.9113,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1984,33.34685
752,12137,CA,USF,CNF,OUTSIDE ORIGIN #1,00000000,1984-03-23,,14, ,0,121.7590027,0,1,00000001,2852.551176,492739.2122,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1984,99.45089
753,12138,CA,USF,CNF,ASSIST #21,00000000,1984-06-13,,14, ,0,62.01050186,0,1,00000013,2174.343508,250947.774,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1984,62.01055
