OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
19030,2015,CA,USF,KNF,FIVEMILE,006160,2015-07-30,2015-08-11,1,NA,80,62.04475021,7,1,00000092,4052.841425,251086.1985
19031,2015,CA,BIA,HIA,DEER HORN 2,000015,2015-08-01,2015-01-01,1,(WFDSS)  15-CA-HIA-000015,NA,86.16431427,8,1,000015,2843.506092,348694.6011
19032,2015,CA,USF,MDF,FROG,000570,2015-07-30,2015-08-07,1,FIMT,4863,4862.164551,8,1,NA,36044.04513,19676481.89
19033,2015,CA,USF,INF,WALKER,001319,2015-08-14,2015-10-31,9,IR heat perimeter; WFDSS,3676,3815.885742,NA,NA,00000033,32478.19522,15442341.23
19034,2015,CA,CDF,TCU,OAK FLAT,009491,2015-09-08,NA,14,NA,NA,107.9032898,8,1,NA,3193.070484,436669.1174
19036,2014,CA,CCO,VNC,SHERWOOD,0039827,2014-06-06,2014-06-06,14,"Walked, MotionX GPS",2,1.99354279,1,1,NA,397.9321073,8067.581455
19037,2014,CA,CCO,VNC,STAFFORD,0042893,2014-07-07,2014-07-07,14,VisiNet 8 acres Federal fire # 573,0,2.321081638,8,1,NA,504.2360821,9393.083677
19038,2015,CA,CCO,VNC,VICTORIA,0031278,2015-05-11,2015-05-11,14,NA,0.4,0.568142772,6,1,NA,227.5302498,2299.192187
19039,2015,CA,CCO,VNC,POTRERO,0028865,2015-05-01,2015-05-01,14,NA,NA,2.543278456,1,1,NA,434.1186527,10292.28243
19040,2015,CA,CCO,VNC,DOUGH,0053877,2015-08-13,2015-08-13,14,Sketched over walked track,2.18,2.160639524,7,1,NA,542.687447,8743.797909
19041,2015,CA,CCO,VNC,FARIA,0041643,2015-06-24,2015-06-24,14,no origin received,NA,0.990172386,1,1,NA,292.5953589,4007.085448
19042,2015,CA,CCO,VNC,TOLAND,0044425,2015-07-05,2015-07-05,14,NA,2.9,3.032002926,1,1,NA,921.4417666,12270.08053
19043,2015,CA,CCO,VNC,MOORPARK,0057413,2015-08-07,2015-08-07,14,NA,2.1,2.079408407,1,1,NA,393.3229689,8415.06715
19044,2015,CA,CCO,VNC,SOUTH,0046505,2015-07-04,2015-07-04,14,NA,0.25,0.260078132,7,1,NA,130.0764001,1052.498918
19045,2015,CA,CCO,VNC,MAIN,0048569,2015-07-02,2015-07-02,14,NA,0.13,0.135757565,1,1,NA,106.0065966,549.3913956
19046,2014,CA,CCO,VNC,TELEGRAPH,0047972,2014-07-28,2014-07-28,14,NA,0.25,0.115544029,1,1,NA,90.11011658,467.590106
19047,2015,CA,CCO,VNC,BROOKS,0047203,2015-07-17,2015-07-17,14,NA,2.28,2.921998262,6,1,NA,493.5703682,11824.90721
19048,2015,CA,CCO,VNC,OJAI,0065745,2015-09-28,2015-09-28,14,NA,NA,0.00261181,6,1,NA,13.25586555,10.56961839
19049,2015,CA,CCO,VNC,SHELL,0083451,2015-12-06,2015-12-06,14,NA,2.4,2.423996687,1,1,NA,431.5003883,9809.566818
19050,2015,CA,CCO,VNC,ARROYO,0089149,2015-12-25,2015-12-25,14,NA,NA,0.091173746,1,1,NA,69.9726242,368.9670625
19051,2014,CA,CCO,VNC,BRIGGS,0029107,2014-05-14,2014-05-14,14,NA,9,8.932433128,8,1,NA,6090.932112,36148.27388
19052,2015,CA,NPS,KNP,HOTEL,0101,NA,NA,1,not in the original 2013 update,29,29.39999962,1,1,0101,1837.524014,119027.7518
19053,2015,CA,NPS,YNP,SNOW,138,2015-10-27,2015-10-27,4,Suppressed Human Caused,0.100807683,0.100807682,1,1,138,71.59960488,407.9541799
19054,2015,CA,NPS,YNP,MONO,140,2015-10-31,2015-11-30,1,Managed Lightning Ignited,0.100809376,0.100809373,1,NA,140,71.60020607,407.9610308
19055,2015,CA,NPS,YNP,INDIAN CANYON,49,2015-07-03,2015-08-18,1,Suppressed Lightning Ignited,4.131936838,4.131937027,1,1,49,1082.109431,16721.35513
19056,2015,CA,NPS,RNP,POPLAR,1501,2015-05-10,2015-05-10,14,NA,3.554777133,3.554777145,1,1,1501,507.637596,14385.67267
19057,2015,CA,NPS,YNP,DEERLICK,47,2015-07-02,2015-07-03,1,Suppressed Lightning Ignited,0.100794876,0.100794874,1,1,47,71.59505667,407.9023528
19058,2015,CA,NPS,SMP,CALABASAS,553,2015-05-23,2015-05-23,9,Perim is 0.5ac circle,0.485435501,0.485435516,6,1,553,157.1193191,1964.487694
19059,2015,CA,NPS,SMP,DUME,434,2015-04-17,2015-04-17,10,"Car hit pole and burned, powerline ignit down line",1.479507627,1.479507685,6,1,434,561.1162643,5987.354942
19060,2015,CA,NPS,SMP,AGOURA,1217,2015-10-24,2015-10-24,9,"Undetermined roadside start, presumed human",0.093973072,0.09397307,6,1,1217,69.12983523,380.2954939
19061,2015,CA,NPS,SMP,NEWTON,1264,2015-11-07,2015-11-07,5,Undetermined roadside start presumed human. In parking lot area.,0.093960161,0.093960159,6,1,1264,69.12508625,380.2432457
19062,2015,CA,NPS,SMP,PALISADES,1274,2015-11-10,2015-11-10,14,"Cause undet, but probably human near trail at bottom of cliff",0.453663609,0.453663617,6,1,1274,170.5973157,1835.911491
19063,2015,CA,NPS,SMP,GRAND VIEW,483,2015-04-27,2015-04-27,10,Vehicle fire into brush,0.093972486,0.093972489,6,1,483,69.1296195,380.2931204
19064,2015,CA,NPS,SMP,WENDY,735,2015-07-04,2015-07-04,8,Cause fireworks. perim is 0.1ac circle,0.093962586,0.093962587,6,1,735,69.12597809,380.2530575
19065,2015,CA,NPS,SMP,TOPANGA CYN,379,2015-04-06,2015-04-06,10,Derrek reported,0.152215106,0.152215108,6,1,379,87.98176916,615.9926316
19066,2015,CA,NPS,SMP,POTRERO 2,1252,2015-11-07,2015-11-08,14,mild Santa Ana winds,43.49678938,43.49678802,6,1,1252,1802.581075,176025.2615
19067,2015,CA,NPS,SMP,LATIGO 2,1040,2015-09-09,2015-09-09,14,"Leo RAWS: Winds 10 gusting25, temp58 RH40. Reported4ac GIS1.5ac",1.521516905,1.521516919,6,1,1040,826.1633331,6157.360458
19068,2015,CA,NPS,SMP,MALIBU,679,2015-06-21,2015-06-21,14,2013 Tesla 500ft downslope off Rd burned. Fire back upslope to roadside,5.39284797,5.392848015,6,1,679,587.856209,21824.08144
19069,2015,CA,NPS,SMP,COUNTRY CLUB,728,2015-07-03,2015-07-03,14,"Cause undet, maybe mower?",0.093977507,0.093977511,6,1,728,69.1314666,380.3134429
19070,2015,CA,NPS,SMP,RAMBLA,1102,2015-09-19,2015-09-19,14,"Undet roadside start presumed human, burned uphill to houses.",0.485351959,0.48535195,6,1,1102,157.1057985,1964.149608
19071,2015,CA,NPS,SMP,MUREAU,1138,2015-10-03,2015-10-03,1,"Undetermined roadside start, presumed human",0.48542675,0.485426754,6,1,1138,157.1179029,1964.45228
19072,2015,CA,NPS,SMP,LATIGO 1,1040,2015-09-09,2015-09-09,14,"Undetermined roadside start, presumed human",0.688294081,0.688294053,6,1,1040,213.2483298,2785.427321
19073,2015,CA,NPS,SMP,ROADRUNNER,NA,NA,NA,14,"Red flag day, Santa Ana winds",0.023171764,0.023171764,6,1,NA,38.84448084,93.77280113
19074,2015,CA,NPS,SMP,DEERVALE,NA,NA,NA,14,"Moderate weather, fire slow moving, easily contained",0.60286857,0.602868557,6,1,NA,210.812102,2439.722545
19075,2015,CA,NPS,SMP,GRIFFITH PARK,NA,NA,NA,14,NA,3.04686054,3.046860456,6,1,NA,415.9553793,12330.20714
19076,2015,CA,NPS,SMP,TOPANGA,NA,NA,NA,11,Down powerline wire caused. Perim is 0.25ac circle. Size probably overestimated.,0.251648351,0.251648337,6,1,NA,113.1255911,1018.384684
19077,2015,CA,NPS,SMP,OAKMONT,NA,NA,NA,14,"Cause undet, presumed human behind house. Huge suppression response",0.251638869,0.25163886,6,1,NA,113.12346,1018.346314
19078,2015,CA,NPS,SMP,TEMESCAL,NA,NA,NA,14,Cause undet. neighbors insist was homeless folks.,2.523163157,2.52316308,6,1,NA,358.2090001,10210.87884
19079,2015,CA,NA,NA,TOPANGA CYN,NA,2015-04-06,2015-04-06,NA,Derrek reported,NA,NA,NA,NA,NA,87.98172435,615.9920042
19080,2015,CA,NA,NA,TUNA,NA,2015-03-13,2015-03-13,NA,High LFM and dry wind. Fire behavior sluggish but a 25m spot occurred,NA,NA,NA,NA,NA,297.5127093,4791.794754
19081,2015,CA,NA,NA,POTRERO 1,NA,2015-04-30,2015-04-30,NA,Cause = brush clearance,NA,NA,NA,NA,NA,465.8746454,11105.73569
19082,2015,CA,NPS,SMP,CORNELL,NA,2015-06-24,2015-06-24,14,"Car crashed into powerline pylon, knocked down, powerline started fire",NA,NA,8,1,NA,28.14951302,35.51797774
19083,2015,CA,NA,NA,COUNTRY CLUB,NA,2015-07-03,2015-07-03,NA,"Cause undet, maybe mower?",NA,NA,NA,NA,NA,69.13148075,380.3135986
19084,2015,CA,NA,NA,118 FWY,NA,2015-06-04,2015-06-04,NA,Undetermined roadside start presumed human.,NA,NA,NA,NA,NA,452.5587413,16298.21534
19085,2016,CA,CCO,SBC,CAT,007820,2016-06-27,2016-06-27,11,NA,19.8,19.74437141,1,1,NA,1339.426016,79902.63301
19086,2016,CA,CDF,SHU,FIDDLER,006739,2016-07-08,2016-07-20,7,"Grass,Oak Woodland brush mix",20,330.9143982,1,1,NA,7833.936199,1339163.079
19087,2016,CA,CDF,SHU,COW,009805,2016-09-25,2016-09-29,10,Grass and Brush,20,94.7629776,1,1,NA,4556.578433,383492.1497
19088,2016,CA,CDF,TGU,PASKENTA,005445,2016-06-21,2016-06-21,2,Grass,43,42.49441147,1,1,NA,2150.92953,171968.7845
19089,2016,CA,CDF,TGU,TEDOC,003360,2016-04-17,2016-04-17,5,Timber Slash,3,2.379421949,1,1,NA,587.8852418,9629.179096
19090,2016,CA,LRA,TGU,HOAG 2,005162,2016-06-11,2016-06-11,14,"Grass, 2 structures involved",65,64.6871109,1,1,NA,4482.13761,261779.4498
19091,2016,CA,CDF,TGU,COLYEAR,005731,2016-06-30,2016-07-03,11,"Grass, Brush",464,465.1824646,2,1,NA,6074.949879,1882526.588
19092,2016,CA,CDF,TGU,FLORES,005770,2016-07-01,2016-07-01,10,Roadside in grass,88.6,88.57339478,1,1,NA,4275.145801,358443.8157
19093,2016,CA,LRA,TGU,DIAMOND,005779,2016-07-01,2016-07-01,4,Transient cooking fire,2.86,2.858218431,1,1,NA,619.2957886,11566.79952
19094,2016,CA,CDF,TGU,SPRING,006228,2016-07-15,2016-07-15,9,"Grass, BLM shooting range",16,16.44187355,1,1,NA,1172.568117,66537.90441
19095,2016,CA,CDF,LNU,OAK 2,006650,2016-07-22,2016-07-22,14,NA,57,58.76016235,1,1,NA,2294.633639,237793.946
19096,2016,CA,CCO,ORC,SAN JUAN,NA,2016-11-13,2016-11-13,10,INC #16120347,NA,55.27859879,1,1,NA,2426.145194,223704.5534
19097,2016,CA,CCO,KRN,FRONTIER,NA,2016-06-22,2016-06-22,14,INC #1622654,44.1,44.146595,1,1,NA,2703.557422,178654.9374
19098,2016,CA,CCO,KRN,BLUE,NA,2016-07-10,2016-07-10,14,INC #1625760,1.3,0.152754232,1,1,NA,107.7346353,618.1744506
19099,2016,CA,CCO,KRN,STOCKDALE,NA,2016-07-29,2016-07-29,14,INC #1628450,65,65.12898254,1,1,NA,3613.255138,263567.636
19100,2016,CA,CCO,KRN,KEENE,NA,2016-10-13,2016-10-13,14,INC #1638867,1.19,1.172981262,1,1,NA,469.1626333,4746.886994
19101,2016,CA,CCO,KRN,RIVER,NA,2016-05-29,2016-05-29,14,INC #1619346,0.9,0.853834212,1,1,NA,376.5461353,3455.344517
19102,2016,CA,CCO,KRN,GRANITE,NA,2016-06-06,2016-06-06,14,INC #1620480,4.3,4.356924057,1,1,NA,594.4621543,17631.84687
19103,2016,CA,CCO,KRN,BODFISH,NA,2016-07-06,2016-07-06,14,INC #1625138,2.69,2.665766954,1,1,NA,736.4392053,10787.97624
19104,2016,CA,CCO,KRN,CARBINE,NA,2016-06-05,2016-06-05,14,INC #1620378,2.9,2.91136241,1,1,NA,499.19580560000003,11781.86543
19105,2016,CA,CCO,KRN,DUMP,NA,2016-08-04,2016-08-04,14,INC #1629274,3.5,3.463308334,1,1,NA,766.2008284,14015.51188
19106,2016,CA,CCO,KRN,RANGE,NA,2016-08-26,2016-08-30,14,INC #1632226,600,515.697876,1,1,NA,6257.744097,2086955.269
19107,2016,CA,CCO,KRN,NA,NA,2016-08-24,2016-08-24,14,INC #1631961,5.75,5.662165165,1,1,NA,1223.765757,22913.97021
19108,2016,CA,CCO,KRN,NA,NA,2016-07-22,2016-07-22,14,INC #1627377,0.25,7.921783924,1,1,NA,964.5789562,32058.32308
19109,2016,CA,CCO,KRN,NA,NA,2016-07-19,2016-07-19,14,INC #1627034,4.5,1.119939089,1,1,NA,504.4975882,4532.23252
19110,2016,CA,CCO,KRN,DEER,NA,2016-07-01,2016-07-04,14,INC #1624109,1785,1563.429077,1,1,NA,17821.69628,6326972.942
19111,2016,CA,CCO,KRN,BEALE,NA,2016-05-15,2016-05-15,14,INC #1617443,1.6,1.616613626,1,1,NA,507.3887866,6542.203356
19112,2016,CA,CCO,KRN,ROCKY,NA,2016-05-29,2016-05-29,14,INC #1619313,11.6,11.64291763,1,1,NA,1171.642915,47117.21572
19113,2016,CA,CCO,KRN,VIEW,NA,2016-08-09,2016-08-09,14,INC #1629962,2.9,2.934703588,1,1,NA,524.3219757,11876.32401
19114,2016,CA,CCO,KRN,TUNNEL,NA,2016-08-09,2016-08-09,14,INC #1629894,3.2,2.341894865,1,1,NA,563.2366119,9477.312563
19115,2016,CA,CCO,KRN,TUCKER,NA,2016-06-23,2016-06-23,14,INC #1622820,1.25,1.215325236,1,1,NA,291.8805092,4918.246754
19116,2016,CA,CCO,KRN,NA,NA,2016-07-03,2016-07-03,14,INC #1624501,14.6,14.09687233,1,1,NA,1436.314953,57048.01822
19117,2016,CA,CCO,KRN,HARTINC,NA,2016-06-15,2016-06-15,14,INC #1621719,1.7,1.729470849,1,1,NA,399.1908521,6998.920414
19118,2016,CA,CCO,SBC,BAR,011063,2016-08-24,2016-08-24,14,NA,17.9,17.84401703,1,1,NA,1460.931984,72212.17381
19119,2016,CA,CDF,TGU,SIESTA,006424,2016-07-21,2016-07-21,14,Grass,3,2.664975643,1,1,NA,403.5676708,10784.77365
19120,2016,CA,CDF,TGU,BAKER,006853,2016-08-03,2016-08-03,14,Grass,76,75.94509125,1,1,NA,4123.945199,307338.8829
19121,2016,CA,LRA,TGU,CAMINO,006912,2016-08-05,2016-08-05,5,Grass,3,3.26735568,1,1,NA,506.1893674,13222.51893
19122,2016,CA,CDF,TGU,HOG,008080,2016-09-13,2016-09-13,11,"Grass, brush, bird into a powerline",321,320.7015076,1,1,NA,5488.3472,1297832.979
19123,2016,CA,CDF,TGU,RIDGE,008177,2016-09-16,2016-09-16,2,Grass,26,26.22032547,1,1,NA,1843.578345,106109.8901
19124,2016,CA,CDF,TGU,RED,008227,2016-09-17,2016-09-17,5,Grass,1.9,1.854400992,1,1,NA,357.180515,7504.49441
19125,2016,CA,CDF,TGU,OAK,008383,2016-09-22,2016-09-22,11,Grass. bird into a powerline,1.87,1.874881864,1,1,NA,388.1287303,7587.377653
19126,2016,CA,CDF,TCU,CAMPO,006707,2016-06-27,2016-06-30,14,NA,34,33.72674179,1,1,NA,1938.680446,136487.2805
19127,2016,CA,CDF,TCU,BAKER,007702,2016-07-21,2016-07-23,2,NA,57,57.29214859,1,1,NA,2726.946037,231853.1045
19128,2016,CA,CDF,TCU,CHEYENNE,006158,2016-06-15,2016-06-18,2,NA,38,72.37765503,1,1,NA,3696.442054,292901.9828
19129,2016,CA,CDF,TCU,MARSHES,010403,2106-09-26,2016-10-05,10,NA,1080,930.5064697,3,1,NA,13400.24547,3765626.043
19130,2016,CA,CDF,TCU,PACHECO,007341,2016-07-12,2016-07-19,2,NA,341,340.5401611,1,1,NA,8536.616436,1378117.194
19131,2016,CA,CDF,TCU,STAGECOACH,007345,2016-07-12,2016-07-18,14,NA,35,34.95294189,1,1,NA,1994.143195,141449.5327
19132,2016,CA,CDF,TCU,WILLOW,009339,2016-08-29,2016-09-04,10,NA,448,447.9558716,1,1,NA,6835.956443,1812813.134
19133,2016,CA,CDF,TCU,KENNEDY,005451,2016-05-29,2016-06-02,10,NA,32.75,33.58724594,1,1,NA,1778.439257,135922.7547
19134,2016,CA,CDF,TCU,TULLOCH,005507,2016-05-30,2016-06-07,9,NA,82,81.88183594,1,1,NA,2591.892634,331364.0216
19135,2016,CA,CDF,TCU,TELEGRAPH,005629,2016-06-01,2016-06-02,9,NA,13.87,13.83262253,1,1,NA,1213.145698,55978.63628
19136,2016,CA,CDF,TCU,HUNT,005639,2016-06-02,2016-06-03,2,NA,26.5,26.52327919,1,1,NA,1756.768279,107335.8993
19137,2016,CA,CDF,TCU,DORSEY,005724,2016-06-04,2016-06-04,2,NA,18.5,19.64366913,1,1,NA,1152.992323,79495.10737
19138,2016,CA,CDF,TCU,BUCKSKIN,005973,2016-06-10,2016-06-11,9,NA,15.27,15.19232845,1,1,NA,1107.024948,61481.17315
19139,2016,CA,CDF,TCU,PERRICONE,008812,2016-08-15,2016-08-15,9,NA,23.2,23.17009544,1,1,NA,1866.944528,93766.04613
19140,2016,CA,CDF,TCU,YOSEMITE,006982,2016-07-03,2016-07-04,4,NA,8,7.713567257,1,1,NA,1218.312433,31215.6984
19141,2016,CA,CDF,TCU,APPALOOSA,006914,2016-07-02,2016-07-15,9,NA,310,283.9547424,1,1,NA,6656.302969,1149124.04
19142,2016,CA,CDF,TCU,BUCKSKIN,006750,2016-06-28,2016-06-28,14,NA,18,17.56361198,1,1,NA,1450.402329,71077.41554
19143,2016,CA,CDF,LNU,CALPINE,005595,2016-06-26,2016-06-26,14,NA,14,14.54146099,1,1,NA,1505.8283,58847.20526
19144,2016,CA,CDF,LNU,CANYON,007397,2016-08-09,2016-08-09,14,NA,15,10.93260098,1,1,NA,1029.389773,44242.6681
19145,2016,CA,CDF,LNU,CREEK,005580,2016-06-26,2016-06-28,14,NA,277,171.1180573,1,1,NA,3289.341646,692490.2182
19146,2016,CA,CDF,LNU,DUNNIGAN,006366,2016-07-15,2016-07-15,2,NA,83.5,77.78288269,1,1,NA,2965.752918,314776.1435
19147,2016,CA,CDF,LNU,FOOTHILL,006532,2016-07-19,2016-07-19,14,NA,69,62.92419434,1,1,NA,2883.264303,254645.1758
19148,2016,CA,CDF,LNU,HILL,004789,2016-06-07,2016-06-07,2,NA,16.5,11.07437801,1,1,NA,1584.011963,44816.41695
19149,2016,CA,CDF,LNU,HILLCREST,005164,2016-06-17,2016-06-17,14,NA,18,17.3452816,1,1,NA,1956.854226,70193.86127
19150,2016,CA,CDF,LNU,KUGELMAN,007396,2016-08-09,2016-08-11,7,NA,45,62.04583359,1,1,NA,3271.205436,251090.5781
19151,2016,CA,CDF,LNU,MOCKINGBIRD,008168,2016-08-30,2016-08-30,7,NA,20,19.84989166,1,1,NA,1457.441401,80329.66253
19152,2016,CA,CDF,LNU,NORTH BRANCH,006965,2016-07-29,2016-07-29,14,NA,25.5,21.9901619,1,1,NA,1636.26634,88991.03138
19153,2016,CA,CDF,LNU,TWENTY,007787,2016-08-21,2016-08-21,7,NA,40,10.67642593,1,1,NA,992.6176325,43205.96188
19154,2016,CA,CDF,LNU,SAWMILL,009129,2016-09-25,2016-09-28,14,NA,1500,1546.701416,3,1,NA,13945.93835,6259278.544
19155,2016,CA,CDF,LNU,RESERVOIR,005586,2016-06-26,2016-06-30,14,NA,215,152.6465607,1,1,NA,4230.639542,617738.7143
19156,2016,CA,CDF,LNU,COLD,007135,2016-08-02,2016-08-09,14,NA,5731,5730.074707,3,1,NA,34222.94057,23188788.87
19157,2016,CA,CDF,LNU,CLAYTON,007582,2016-08-13,2016-08-16,7,NA,3929,3928.029541,3,1,NA,33965.57293,15896171.57
19158,2016,CA,CDF,LNU,KNOXVILLE,007402,2016-08-09,2016-08-10,14,NA,39.7,40.80447769,1,1,NA,2626.52541,165129.8599
19159,2016,CA,CDF,SLU,ESTRELLA,005913,2016-06-03,2016-06-03,2,NA,47.51,47.4079361,1,1,NA,3028.961624,191853.1146
19160,2016,CA,CDF,SLU,O'DONOVAN,004131,2016-04-17,2016-04-17,14,NA,33.7,33.58666229,1,1,NA,1943.336489,135920.4074
19161,2016,CA,CDF,SLU,ELK,005664,2016-05-28,2016-05-28,14,NA,19,18.45115089,1,1,NA,1264.264792,74669.1601
19162,2016,CA,CDF,SLU,BLUFF,007882,2016-07-18,2016-07-18,2,NA,30,30.23293877,1,1,NA,2350.403045,122348.361
19163,2016,CA,CDF,SLU,ADELAIDA,005883,2016-06-02,2016-06-02,11,NA,9.33,11.62073612,1,1,NA,1723.71663,47027.44917
19164,2016,CA,CDF,SLU,JUAN,004588,2016-04-29,2016-04-29,14,NA,15,16.24882126,2,1,NA,1313.112628,65756.64741
19165,2016,CA,CDF,SLU,RIVER,006897,2016-06-26,2016-06-26,9,NA,10,10.44661903,1,1,NA,990.1953233,42275.96867
19166,2016,CA,CDF,SLU,SHEDD,004968,2016-05-10,2016-05-10,14,NA,162,161.3490906,1,1,NA,5226.91581,652956.6019
19167,2016,CA,CDF,SLU,TOPAZ,005178,2016-05-15,2016-05-15,11,NA,25,23.763937,1,1,NA,1639.638099,96169.24277
19168,2016,CA,CDF,SLU,GREEN,007741,2016-07-15,2016-07-15,2,NA,11,10.82031918,1,1,NA,936.2509291,43788.27972
19169,2016,CA,CDF,SLU,CHIMNEY,008948,2016-08-13,2016-09-09,10,NA,46235,46233.91797,1,1,NA,110145.1092,187102025.1
19170,2016,CA,CDF,SLU,FRAZIER,006941,2016-06-27,2016-06-27,10,NA,86,86.51612854,1,1,NA,2675.712234,350118.3535
19171,2016,CA,CCO,ORC,TORTOISE,NA,2016-06-03,2016-06-03,14,17 Tortoise Shell Inc # 1658120,19.02,19.04916191,1,1,NA,1266.927656,77089.22271
19172,2016,CA,CCO,ORC,LAGUNA,NA,2016-06-26,2016-06-29,14,Inc# 1667008,46.4,46.28120804,1,1,NA,3106.949675,187293.3963
19173,2016,CA,CCO,ORC,SAN JUAN,NA,2016-06-15,2016-06-16,14,Inc #1662620,70.5,70.31184387,1,1,NA,3501.981639,284541.9224
19174,2016,CA,CCO,ORC,REATA,NA,2016-07-11,2016-07-11,2,Lindura St / Borra Pl Inc # 1672601,13.1,14.00695419,1,1,NA,1673.568648,56684.13402
19175,2016,CA,CCO,ORC,TRABUCO,NA,2016-09-06,2016-09-07,14,26722 Avery Pkwy by Service rd  Inc # 1672601,98,97.34912109,1,1,NA,2597.423835,393957.9151
19176,2016,CA,CCO,ORC,CANYON,NA,2016-09-12,2016-09-12,10,18751 Laguna Canyon Rd Inc # 1696326,15,19.58816338,1,1,NA,1779.977943,79270.48211
19177,2016,CA,CCO,ORC,COW CAMP,NA,2016-08-29,2016-08-29,14,Cow Camp Rd / Essencia Dr Inc # 16091250,NA,10.5507021,4,1,NA,1118.297903,42697.17609
19178,2016,CA,DOD,MCP,SAN MATEO CAMPGROUND,NA,2016-06-18,2016-06-18,16,Military drone Camp Pendelton 1663768,NA,22.82139587,1,1,NA,1311.90462,92354.91079
19179,2016,CA,CDF,BTU,SADDLE,013655,2016-09-05,2016-09-17,10,NA,850,739.5639038,1,1,NA,16728.34897,2992908.933
19180,2016,CA,CDF,BTU,BANGOR,014561,2016-09-22,2016-09-25,10,NA,130,142.6300354,1,1,NA,6573.176755,577203.2836
19181,2016,CA,CDF,BTU,COAL,009015,2016-06-20,2016-06-23,2,NA,120,107.7304611,2,1,NA,3824.323351,435969.6967
19182,2016,CA,CDF,BTU,SANTOS,013060,2016-08-26,2016-09-10,7,NA,101,87.08524323,1,1,NA,3493.356134,352421.4727
19183,2016,CA,CDF,BTU,NINTEY NINE,011608,2016-08-02,2016-08-08,8,NA,150,541.0962524,5,1,NA,7244.108287,2189738.92
19184,2016,CA,CDF,FKU,AVOCADO,006574,2016-05-15,2016-05-16,11,NA,132,132.467453,1,1,NA,4391.300002,536076.7417
19185,2016,CA,CDF,FKU,DEWOLF,007079,2016-05-25,2016-05-25,14,NA,287,288.7120361,1,1,NA,7559.531642,1168376.157
19186,2016,CA,CDF,FKU,GREEN,010005,2016-07-15,2016-07-28,3,NA,123,131.1804047,1,1,NA,3892.500567,530868.234
19187,2016,CA,CDF,FKU,PANOCHO,005092,2016-04-16,2016-04-16,9,NA,108,53.19080734,1,1,NA,3383.870254,215255.5566
19188,2016,CA,CDF,FKU,BIG,009787,2016-07-11,2016-07-13,14,NA,188,187.9640503,2,1,NA,3539.3119,760663.5357
19189,2016,CA,CDF,FKU,CURRY,009100,2016-07-01,2016-07-04,14,NA,2944,2820.480469,2,1,NA,17260.83997,11414079.01
19190,2016,CA,CDF,FKU,FRAME,009315,2016-07-04,2016-07-07,7,NA,166,166.4395599,1,1,NA,5160.745881,673557.025
19191,2016,CA,CDF,FKU,ARMSTRONG,008686,2016-06-24,2016-06-24,10,NA,18,18.33352852,1,1,NA,1728.496617,74193.15437
19192,2016,CA,CDF,FKU,GOOSE,010852,2016-07-30,2016-08-09,7,NA,2241,2241.010986,2,1,NA,19348.67362,9069049.507
19193,2016,CA,CDF,FKU,MINERAL,011358,2016-08-08,2016-08-19,7,NA,7050,6790.292969,1,1,NA,32925.98241,27479341.33
19194,2016,CA,CDF,FKU,SUNNY,012714,2016-09-03,2016-09-06,10,NA,157,157.3922119,1,1,NA,5651.176248,636943.7139
19195,2016,CA,CDF,FKU,HILL,005711,2016-04-28,2016-04-28,1,NA,151,189.8905334,1,1,NA,3786.087158,768459.7358
19196,2016,CA,CDF,BEU,ARROYO,002841,2016-06-18,2016-06-20,10,NA,70,67.73270416,1,1,NA,3441.280761,274104.5287
19197,2016,CA,CDF,BEU,OLD,002735,2016-06-12,2016-06-13,9,NA,74,73.97890472,1,1,NA,2860.858601,299382.0151
19198,2016,CA,CDF,BEU,LOWE,002948,2016-06-23,2016-06-24,9,NA,52,53.31331635,1,1,NA,2654.562143,215751.3325
19199,2016,CA,CDF,BEU,METZ,002369,2016-05-22,2016-05-25,5,NA,3876,3856.601807,2,1,NA,22235.38412,15607113.55
19200,2016,CA,CDF,BEU,MERCURY,003213,2016-07-09,2016-07-10,9,NA,95,94.94748688,2,1,NA,2442.554069,384238.8524
19201,2016,CA,CDF,BEU,KING,002815,2016-06-17,2016-06-21,14,NA,225,225.0631866,1,1,NA,6009.405178,910798.3784
19202,2016,CA,CDF,BEU,MAIN,003855,2016-08-14,2016-08-14,10,NA,63,62.77187729,1,1,NA,3206.253946,254028.7824
19203,2016,CA,CDF,BEU,PRIEST,004011,2016-08-22,2016-08-22,2,NA,44,44.33348465,1,1,NA,3615.230216,179411.2444
19204,2016,CA,CDF,BEU,ENCINAL,002270,2016-05-17,2016-05-17,10,NA,40,40.79063416,1,1,NA,3279.816579,165073.8385
19205,2016,CA,CDF,BEU,BRADLEY,003430,2016-07-22,2016-07-24,10,NA,105,104.7751617,1,1,NA,3306.481872,424010.0245
19206,2016,CA,CDF,BEU,SANTA,002670,2016-06-07,2016-06-08,2,NA,40,37.49940109,1,1,NA,1922.900961,151754.6959
19207,2016,CA,CDF,BEU,HIDDEN,002583,2016-06-03,2016-06-04,10,NA,15,15.08755207,1,1,NA,1241.858266,61057.15625
19208,2016,CA,CDF,BEU,SOBERANES,003422,2016-07-22,2016-10-13,4,NA,132127,132104.2813,1,1,NA,378479.244,534607053.2
